carat,cut,color,clarity,depth,table,price,x,y,z,cluster
0.52,5,5,5,62.1,57.0,1932,5.15,5.13,3.19,1
0.44,5,5,5,61.3,55.0,1378,4.91,4.95,3.02,1
0.42,5,7,5,61.8,56.0,1273,4.8,4.78,2.96,1
0.51,5,6,5,61.8,54.0,1632,5.15,5.18,3.19,1
0.41,5,6,5,62.1,56.0,1076,4.8,4.77,2.97,1
0.58,3,2,3,62.9,58.0,1266,5.3,5.32,3.34,1
0.38,4,8,4,58.8,61.0,1117,4.77,4.72,2.79,1
0.53,5,3,5,61.8,55.0,1552,5.19,5.23,3.22,1
0.57,4,6,4,59.5,60.0,1676,5.43,5.42,3.23,1
0.7,5,3,5,61.9,58.0,2054,5.67,5.7,3.52,1
0.57,5,7,5,62.5,56.0,1853,5.3,5.33,3.32,1
0.45,5,5,5,61.8,57.0,1181,4.94,4.9,3.04,1
0.42,5,4,5,62.4,55.0,1142,4.8,4.79,2.99,1
0.54,5,3,5,60.8,56.0,1669,5.28,5.37,3.24,1
0.52,4,5,4,62.8,61.0,1338,5.14,5.11,3.22,1
0.51,5,5,5,61.6,56.0,1842,5.14,5.12,3.16,1
0.64,5,4,5,61.8,55.0,1880,5.56,5.57,3.44,1
0.5,5,7,5,62.3,55.0,1603,5.09,5.12,3.18,1
0.51,5,5,5,61.6,56.0,1827,5.12,5.14,3.16,1
0.7,4,5,4,62.0,61.0,2184,5.67,5.62,3.5,1
0.6,4,8,4,62.8,59.0,2037,5.39,5.35,3.37,1
0.36,5,7,5,61.1,56.0,1013,4.63,4.6,2.82,1
0.73,5,2,5,62.0,56.0,2258,5.76,5.79,3.58,1
0.53,5,6,5,61.8,56.0,1360,5.19,5.23,3.22,1
0.5,5,6,5,61.0,56.0,1731,5.14,5.15,3.14,1
0.35,4,7,4,61.0,58.0,1044,4.52,4.56,2.77,1
0.43,1,7,1,60.5,59.0,1107,4.92,4.9,2.97,1
0.7,2,3,2,59.4,57.0,2234,5.77,5.82,3.44,1
0.66,5,8,5,61.8,56.0,1981,5.6,5.57,3.45,1
0.71,5,7,5,61.6,53.0,2258,5.79,5.73,3.55,1
0.71,1,4,1,66.4,62.0,2401,5.54,5.49,3.66,1
0.43,4,5,4,62.2,58.0,1264,4.83,4.78,2.99,1
0.4,5,4,5,62.7,57.0,1158,4.68,4.7,2.94,1
0.5,4,5,4,58.9,59.0,1629,5.21,5.15,3.05,1
0.58,1,6,1,64.7,56.0,1088,5.31,5.24,3.41,1
0.4,5,7,5,62.1,56.0,1238,4.73,4.7,2.93,1
0.71,3,5,3,60.4,61.0,2492,5.77,5.81,3.5,1
0.51,2,5,2,63.4,57.0,1800,5.06,5.09,3.22,1
0.52,5,7,5,61.6,55.0,1577,5.19,5.16,3.19,1
0.31,4,6,4,61.6,58.0,1122,4.37,4.33,2.68,1
0.5,4,5,4,58.6,61.0,1078,5.21,5.16,3.04,1
0.51,5,7,5,62.2,57.0,1438,5.08,5.12,3.17,1
0.51,3,7,3,61.8,58.0,1640,5.13,5.07,3.15,1
0.42,5,5,5,62.0,56.0,1179,4.81,4.84,2.99,1
0.52,3,7,3,60.9,57.0,1689,5.17,5.2,3.16,1
0.5,1,7,1,65.0,58.0,1176,4.98,4.9,3.21,1
0.32,5,8,5,61.3,55.8,1048,4.43,4.44,2.71,1
0.8,3,4,3,59.7,58.0,2263,6.03,6.09,3.62,1
0.52,3,4,3,63.9,59.0,1664,5.08,5.1,3.25,1
0.81,4,3,4,61.8,58.0,2313,5.97,5.91,3.68,1
0.56,1,7,1,57.3,60.0,2426,5.5,5.57,3.17,1
0.43,5,6,5,61.7,54.0,1016,4.9,4.86,3.01,1
0.52,3,5,3,61.9,59.0,1408,5.12,5.16,3.18,1
0.7,5,7,5,62.1,56.0,2475,5.68,5.65,3.52,1
0.5,3,7,3,61.3,62.0,1407,5.05,5.1,3.11,1
0.52,5,4,5,61.7,53.0,1893,5.19,5.25,3.22,1
0.7,4,5,4,60.0,60.0,2268,5.69,5.65,3.51,1
0.38,5,7,5,61.8,54.2,1073,4.66,4.69,2.89,1
0.42,5,7,5,61.6,57.0,1181,4.84,4.8,2.97,1
0.6,5,7,5,59.6,59.0,2339,5.52,5.45,3.27,1
0.46,4,8,4,60.0,59.0,1898,5.0,5.04,3.01,1
0.98,4,3,4,62.5,60.0,2064,6.31,6.25,3.93,1
0.7,2,6,2,63.5,59.0,1988,5.58,5.64,3.56,1
0.82,4,5,4,62.3,58.0,2456,5.96,5.98,3.72,1
0.44,4,6,4,61.9,59.0,1081,4.84,4.88,3.01,1
0.72,5,4,5,61.3,56.0,2393,5.77,5.75,3.53,1
0.5,4,8,4,61.1,59.0,1610,5.08,5.04,3.09,1
0.7,4,6,4,62.6,58.0,2075,5.64,5.6,3.52,1
0.32,5,7,5,62.3,56.0,1080,4.4,4.37,2.73,1
0.37,5,7,5,62.7,56.0,1041,4.6,4.55,2.87,1
0.62,1,2,1,65.4,59.0,1101,5.39,5.28,3.49,1
0.54,3,5,3,60.6,55.0,1983,5.28,5.31,3.21,1
0.32,5,7,5,61.6,56.0,1020,4.42,4.41,2.72,1
0.7,2,2,2,58.7,58.0,1824,5.74,5.85,3.4,1
0.5,3,4,3,61.8,63.0,1074,5.05,5.08,3.13,1
0.41,5,7,5,61.3,57.0,1367,4.77,4.79,2.93,1
0.35,4,4,4,61.2,60.0,1024,4.54,4.51,2.77,1
0.51,3,7,3,62.8,57.0,2146,5.06,5.1,3.19,1
0.72,5,2,5,62.6,56.0,1966,5.67,5.74,3.57,1
0.54,5,6,5,60.9,56.0,1814,5.31,5.27,3.22,1
0.36,5,8,5,61.6,56.0,1094,4.57,4.55,2.81,1
0.51,3,4,3,62.2,61.0,1577,5.06,5.1,3.16,1
0.71,2,7,2,63.2,57.0,2416,5.63,5.66,3.56,1
0.7,4,5,4,59.9,58.0,2016,5.8,5.68,3.44,1
0.5,4,8,4,61.3,60.0,1279,5.15,5.1,3.14,1
0.5,4,7,4,61.1,61.0,1746,5.13,5.11,3.13,1
0.71,3,2,3,62.8,57.0,1841,5.64,5.67,3.55,1
0.71,4,3,4,62.1,58.0,1696,5.7,5.67,3.53,1
0.52,5,7,5,61.7,56.0,1742,5.13,5.18,3.18,1
0.64,3,8,3,62.3,58.0,1969,5.49,5.53,3.43,1
0.54,3,5,3,62.8,59.0,1392,5.14,5.18,3.24,1
0.41,3,4,3,61.4,60.0,1043,4.73,4.78,2.92,1
0.52,5,6,5,62.1,55.0,1191,5.14,5.17,3.2,1
0.55,5,8,5,61.4,57.0,2030,5.31,5.27,3.25,1
0.5,5,6,5,61.6,53.0,1654,5.13,5.09,3.15,1
0.42,5,8,5,61.8,56.0,1132,4.82,4.86,2.99,1
0.47,3,8,3,60.0,59.0,1795,5.07,5.09,3.06,1
0.4,5,8,5,62.5,55.0,1010,4.73,4.77,2.97,1
0.59,4,3,4,62.8,58.0,1837,5.34,5.3,3.34,1
0.71,5,5,5,62.2,56.0,2386,5.75,5.69,3.56,1
0.58,5,5,5,61.9,56.0,1636,5.34,5.38,3.32,1
0.72,4,3,4,60.9,60.0,2333,5.8,5.76,3.52,1
0.4,5,7,5,62.2,55.0,1053,4.72,4.76,2.95,1
0.43,5,7,5,62.3,57.0,1016,4.82,4.78,2.99,1
0.61,5,2,5,61.1,56.0,1569,5.44,5.49,3.33,1
0.41,5,6,5,62.3,53.0,1295,4.77,4.8,2.98,1
0.42,4,6,4,60.9,59.0,1103,4.85,4.8,2.94,1
0.42,4,8,4,59.6,59.0,1132,4.9,4.96,2.94,1
0.6,4,6,4,62.4,56.0,2316,5.44,5.39,3.38,1
0.54,5,7,5,61.0,56.0,1754,5.25,5.28,3.21,1
0.5,5,8,5,61.1,56.0,1922,5.12,5.23,3.16,1
0.41,5,5,5,61.0,57.0,1367,4.79,4.81,2.93,1
0.53,5,2,5,62.3,58.0,1002,5.13,5.17,3.21,1
0.5,3,8,3,60.3,59.0,1415,5.11,5.14,3.09,1
0.3,5,6,5,61.7,57.0,1041,4.28,4.31,2.65,1
0.63,3,5,3,63.1,58.0,2157,5.42,5.46,3.43,1
0.34,5,7,5,62.3,57.0,1071,4.48,4.44,2.78,1
0.71,2,3,2,63.1,58.0,2428,5.64,5.71,3.58,1
0.44,5,8,5,61.3,56.0,1235,4.87,4.92,3.0,1
0.5,5,8,5,61.9,57.0,1654,5.08,5.06,3.14,1
0.57,4,6,4,61.3,54.0,1815,5.41,5.35,3.3,1
0.36,4,8,4,59.1,58.0,1094,4.68,4.63,2.75,1
0.62,3,4,3,60.1,61.0,1446,5.55,5.59,3.35,1
0.41,5,8,5,61.0,57.0,1230,4.82,4.78,2.93,1
0.71,4,2,4,60.7,59.0,1609,5.75,5.71,3.48,1
0.75,4,5,4,63.0,58.0,2250,5.81,5.77,3.62,1
0.54,5,5,5,61.0,56.0,2090,5.3,5.25,3.22,1
0.54,4,7,4,59.2,58.0,1754,5.32,5.35,3.16,1
0.54,2,4,2,59.4,65.0,1131,5.31,5.22,3.13,1
0.52,5,8,5,61.3,56.0,1822,5.15,5.2,3.17,1
0.54,5,7,5,62.2,55.0,1754,5.21,5.24,3.25,1
0.52,5,8,5,62.0,56.0,2426,5.14,5.18,3.2,1
0.4,4,6,4,61.5,59.0,1050,4.76,4.71,2.91,1
0.35,5,5,5,61.0,57.0,1024,4.58,4.54,2.78,1
0.57,3,2,3,63.3,56.0,1207,5.28,5.24,3.33,1
0.72,3,3,3,63.7,57.0,2441,5.66,5.7,3.62,1
0.42,4,8,4,59.8,59.0,1040,4.91,4.86,2.92,1
0.51,3,5,3,63.2,57.0,1100,5.07,5.03,3.19,1
0.43,4,5,4,60.9,57.0,1008,4.91,4.88,2.98,1
0.44,5,8,5,61.6,56.0,1294,4.92,4.85,3.01,1
0.46,4,6,4,60.5,58.0,1367,4.97,5.02,3.02,1
0.7,5,5,5,62.4,55.0,2232,5.66,5.72,3.55,1
0.53,3,8,3,59.3,61.0,1226,5.26,5.29,3.13,1
0.42,5,6,5,61.0,57.0,1031,4.84,4.87,2.96,1
0.97,5,3,5,61.6,53.0,2357,6.43,6.4,3.95,1
0.59,5,6,5,60.2,57.0,1914,5.48,5.44,3.29,1
0.37,5,8,5,61.3,56.0,1764,4.6,4.63,2.83,1
0.53,5,4,5,62.0,54.0,1920,5.19,5.23,3.23,1
0.51,3,6,3,60.8,59.0,1961,5.15,5.18,3.14,1
0.53,5,8,5,62.0,57.0,1683,5.23,5.19,3.23,1
0.66,4,6,4,60.8,58.0,2368,5.67,5.64,3.44,1
0.55,3,8,3,61.2,58.0,1692,5.24,5.29,3.22,1
0.41,5,4,5,61.1,56.0,1269,4.83,4.86,2.96,1
0.7,4,6,4,61.9,58.0,2319,5.69,5.65,3.51,1
0.72,5,2,5,61.9,54.0,1864,5.76,5.8,3.58,1
0.7,1,6,1,58.2,66.0,1920,5.77,5.74,3.35,1
0.51,4,5,4,62.1,60.0,1781,5.11,5.1,3.17,1
0.56,5,7,5,61.9,56.0,1915,5.32,5.27,3.28,1
0.5,3,5,3,62.1,59.0,1237,5.09,5.12,3.17,1
0.41,5,6,5,62.3,56.0,1115,4.73,4.77,2.96,1
0.5,1,7,1,66.5,58.0,1098,4.87,4.9,3.25,1
0.73,4,6,4,59.5,62.0,2393,5.89,5.84,3.49,1
0.59,5,8,5,61.0,57.0,1912,5.46,5.43,3.32,1
0.52,5,8,5,61.8,55.0,1822,5.16,5.19,3.2,1
0.53,3,5,3,62.5,55.0,1000,5.14,5.19,3.23,1
0.41,5,7,5,60.0,57.0,1243,4.85,4.81,2.9,1
0.51,5,6,5,62.5,53.0,1431,5.12,5.15,3.21,1
0.59,5,3,5,62.2,57.0,1442,5.33,5.38,3.33,1
0.42,5,6,5,61.3,57.0,1221,4.82,4.8,2.95,1
0.71,3,5,3,58.2,57.0,2039,5.89,5.93,3.44,1
0.5,4,7,4,59.5,59.0,1154,5.16,5.19,3.08,1
0.42,5,4,5,61.0,57.0,1299,4.85,4.89,2.97,1
0.52,5,6,5,61.7,56.0,2393,5.16,5.18,3.19,1
0.52,2,6,2,63.6,56.0,1605,5.12,5.07,3.24,1
0.41,5,7,5,62.0,54.0,1153,4.79,4.76,2.96,1
0.57,5,3,5,61.0,56.0,1665,5.37,5.41,3.29,1
0.38,4,8,4,60.8,58.0,1021,4.73,4.68,2.86,1
0.57,4,3,4,62.1,58.0,1728,5.32,5.25,3.28,1
0.43,5,8,5,61.3,55.0,1314,4.84,4.88,2.98,1
0.54,5,5,5,61.7,56.0,1605,5.21,5.24,3.23,1
0.42,5,8,5,62.1,55.0,1389,4.81,4.79,2.98,1
0.71,3,4,3,63.3,58.0,2055,5.65,5.69,3.59,1
0.9,1,4,1,66.9,63.0,1758,6.04,5.91,4.0,1
0.63,5,2,5,61.4,54.0,1065,5.54,5.56,3.41,1
0.6,5,5,5,60.2,57.0,2109,5.49,5.54,3.32,1
0.38,5,6,5,62.8,57.0,1026,4.62,4.58,2.89,1
0.5,5,5,5,61.4,57.0,1107,5.1,5.13,3.14,1
0.41,5,6,5,61.3,56.0,1439,4.76,4.77,2.92,1
0.57,5,7,5,61.4,57.0,1965,5.32,5.37,3.28,1
0.54,5,7,5,61.7,55.0,1609,5.23,5.2,3.22,1
0.7,5,5,5,62.1,58.0,2276,5.67,5.69,3.53,1
0.43,5,4,5,62.3,54.0,1094,4.84,4.85,3.02,1
0.72,5,2,5,62.3,55.0,2154,5.73,5.76,3.58,1
0.51,4,8,4,62.3,57.0,1687,5.13,5.08,3.18,1
0.72,5,4,5,60.9,56.0,1901,5.87,5.78,3.55,1
0.4,4,6,4,60.8,59.0,1323,4.76,4.74,2.89,1
0.42,5,6,5,61.6,56.0,1142,4.83,4.85,2.98,1
0.7,2,3,2,63.6,61.0,2142,5.63,5.59,3.57,1
0.54,4,6,4,61.8,58.0,1786,5.29,5.22,3.25,1
0.52,4,7,4,60.9,58.0,1387,5.21,5.17,3.16,1
0.7,1,6,1,64.9,59.0,1134,5.58,5.53,3.61,1
0.41,5,7,5,61.6,55.0,1363,4.81,4.84,2.97,1
0.5,5,7,5,62.4,57.0,1240,5.07,5.03,3.15,1
0.32,5,8,5,61.7,55.0,1066,4.39,4.42,2.72,1
0.33,5,7,5,61.6,56.0,1207,4.44,4.46,2.74,1
0.3,3,7,3,61.8,56.0,1006,4.29,4.32,2.66,1
0.58,5,4,5,62.4,58.0,1600,5.3,5.34,3.32,1
0.52,3,7,3,63.0,54.0,1330,5.11,5.15,3.23,1
0.38,5,7,5,61.9,56.0,1433,4.65,4.66,2.88,1
0.44,5,7,5,61.8,56.0,1274,4.88,4.93,3.03,1
0.7,2,7,2,61.7,59.0,2459,5.62,5.66,3.48,1
0.7,1,2,1,63.0,57.0,1723,5.55,5.6,3.51,1
0.58,5,8,5,61.2,57.0,1876,5.37,5.41,3.3,1
0.7,5,6,5,61.9,57.0,2230,5.66,5.75,3.53,1
0.89,1,3,1,68.2,65.0,2334,5.82,5.74,3.94,1
0.49,5,4,5,59.9,56.0,1102,5.15,5.18,3.1,1
0.54,5,4,5,61.2,57.0,1814,5.25,5.21,3.2,1
0.47,5,5,5,62.2,53.0,1618,5.0,5.04,3.12,1
0.61,4,6,4,62.4,59.0,1547,5.37,5.33,3.34,1
0.5,2,4,2,66.1,58.0,1214,4.87,4.9,3.23,1
0.4,3,7,3,63.4,57.0,1164,4.64,4.66,2.95,1
0.4,3,5,3,61.0,59.0,1154,4.75,4.79,2.91,1
0.5,5,7,5,61.6,57.0,1316,5.09,5.13,3.15,1
0.39,5,8,5,60.3,56.0,1095,4.71,4.77,2.86,1
0.81,3,3,3,62.6,59.7,2444,5.86,5.92,3.69,1
0.58,5,7,5,61.9,57.0,1984,5.37,5.33,3.31,1
0.59,5,5,5,62.1,55.0,1916,5.35,5.4,3.34,1
0.46,5,4,5,61.2,55.0,1401,4.96,5.04,3.06,1
0.71,3,5,3,61.2,61.0,2266,5.66,5.71,3.48,1
0.56,5,5,5,62.2,55.0,1819,5.27,5.31,3.29,1
0.55,5,7,5,60.8,56.0,1566,5.31,5.34,3.24,1
0.5,2,5,2,64.0,55.0,2081,5.08,5.05,3.24,1
0.52,5,6,5,62.2,54.0,1223,5.19,5.23,3.24,1
0.41,5,7,5,61.9,55.0,1079,4.76,4.8,2.96,1
0.75,4,8,4,60.6,56.0,2415,5.94,5.9,3.59,1
0.5,3,8,3,60.7,59.0,1190,5.11,5.04,3.08,1
0.51,3,8,3,60.3,57.0,1204,5.15,5.17,3.11,1
0.51,1,5,1,65.2,55.0,1071,5.04,5.02,3.28,1
0.52,5,7,5,61.0,55.0,1651,5.2,5.26,3.19,1
0.71,3,3,3,63.7,57.0,1875,5.64,5.67,3.6,1
0.51,2,8,2,58.7,58.0,1363,5.21,5.25,3.07,1
0.5,5,5,5,62.2,56.0,1842,5.08,5.11,3.17,1
0.38,5,6,5,62.2,57.0,1200,4.64,4.68,2.9,1
0.71,1,7,1,64.8,63.0,2002,5.63,5.51,3.61,1
0.71,5,3,5,61.6,56.0,1947,5.72,5.74,3.53,1
0.52,5,7,5,62.3,57.0,2116,5.12,5.15,3.2,1
0.51,4,7,4,60.8,57.0,1546,5.24,5.19,3.17,1
0.7,4,2,4,62.0,58.0,1657,5.68,5.74,3.54,1
0.51,2,7,2,63.6,59.0,1241,5.13,5.06,3.24,1
0.5,3,8,3,61.6,56.0,1454,5.09,5.11,3.14,1
0.7,4,4,4,62.0,58.0,2155,5.65,5.71,3.52,1
0.71,4,2,4,62.4,61.0,1690,5.68,5.63,3.53,1
0.73,5,7,5,60.4,56.0,2434,5.81,5.89,3.54,1
0.51,3,8,3,62.9,56.0,1597,5.07,5.1,3.2,1
0.57,5,5,5,61.8,56.0,1728,5.35,5.3,3.29,1
0.51,2,8,2,57.7,60.0,1202,5.31,5.26,3.05,1
0.7,4,6,4,61.9,59.0,2401,5.69,5.71,3.53,1
0.82,3,2,3,62.0,58.0,2175,5.93,5.98,3.69,1
0.77,2,2,2,63.3,57.0,1909,5.79,5.84,3.68,1
0.55,4,5,4,62.0,57.0,1881,5.3,5.25,3.27,1
0.42,5,6,5,61.4,57.0,1103,4.83,4.78,2.95,1
0.53,5,7,5,60.7,57.0,1743,5.27,5.3,3.2,1
0.51,3,5,3,63.4,56.0,1122,5.03,5.1,3.21,1
0.55,4,8,4,58.7,57.0,2331,5.44,5.39,3.18,1
0.55,5,5,5,62.4,56.0,1448,5.23,5.25,3.27,1
0.6,4,4,4,60.8,59.0,2376,5.49,5.43,3.32,1
0.5,4,5,4,61.0,59.0,1746,5.14,5.09,3.12,1
0.39,5,8,5,62.0,57.0,1170,4.71,4.67,2.91,1
0.58,3,3,3,61.7,54.1,1408,5.37,5.4,3.32,1
0.5,5,7,5,63.0,54.0,1629,5.09,5.04,3.19,1
0.36,5,6,5,60.1,57.0,1013,4.67,4.62,2.79,1
0.38,5,8,5,61.8,56.0,1400,4.63,4.66,2.87,1
0.7,4,7,4,60.0,62.0,2444,5.79,5.75,3.46,1
0.51,5,8,5,61.9,55.0,1716,5.19,5.15,3.2,1
0.41,3,7,3,63.8,58.0,1019,4.67,4.7,2.99,1
0.57,5,5,5,62.0,55.0,1851,5.29,5.35,3.3,1
0.52,5,5,5,62.1,56.0,2012,5.17,5.14,3.2,1
0.74,3,7,3,61.8,60.0,2391,5.78,5.8,3.58,1
0.55,5,7,5,60.3,57.0,1596,5.28,5.3,3.19,1
0.51,5,8,5,61.8,55.0,1687,5.18,5.14,3.19,1
0.54,3,7,3,63.2,57.0,1440,5.15,5.2,3.27,1
0.52,5,6,5,60.9,57.0,2188,5.2,5.25,3.18,1
0.7,4,7,4,61.8,59.0,2159,5.69,5.76,3.54,1
0.34,5,8,5,61.7,56.0,1133,4.46,4.48,2.76,1
0.52,1,2,1,65.3,56.0,1030,5.05,5.0,3.28,1
0.37,4,8,4,61.4,58.0,1069,4.63,4.65,2.85,1
0.51,2,7,2,63.5,54.0,1343,5.07,5.1,3.23,1
0.5,1,7,1,66.4,58.0,1196,4.98,4.87,3.27,1
0.73,2,6,2,63.4,55.0,2023,5.71,5.75,3.63,1
0.76,5,3,5,61.9,56.0,2358,5.85,5.88,3.63,1
0.7,5,4,5,62.6,55.0,2294,5.65,5.7,3.55,1
0.51,4,6,4,62.3,60.0,1574,5.1,5.07,3.17,1
0.53,2,6,2,63.8,56.0,1363,5.16,5.13,3.28,1
0.3,4,6,4,60.7,58.0,1013,4.37,4.33,2.64,1
0.41,5,5,5,61.6,55.0,1259,4.78,4.83,2.96,1
0.5,5,6,5,61.2,57.0,2419,5.11,5.15,3.14,1
0.57,4,6,4,62.1,59.0,2052,5.31,5.28,3.29,1
0.56,4,4,4,61.3,60.0,1286,5.28,5.23,3.22,1
0.42,5,5,5,62.1,56.0,1400,4.8,4.83,2.99,1
0.77,3,2,3,61.3,58.0,2001,5.84,5.91,3.6,1
0.38,4,7,4,60.7,59.0,1000,4.65,4.7,2.84,1
0.55,5,7,5,62.3,56.0,1668,5.26,5.23,3.27,1
0.53,3,6,3,62.9,57.0,1268,5.15,5.18,3.25,1
0.78,2,5,2,57.9,63.0,1720,6.05,6.0,3.49,1
0.5,5,7,5,62.2,54.0,1746,5.11,5.08,3.17,1
0.54,3,7,3,61.7,58.0,1676,5.24,5.27,3.24,1
0.54,4,8,4,60.9,58.0,1892,5.27,5.31,3.22,1
0.7,2,3,2,63.2,60.0,1556,5.55,5.62,3.53,1
0.71,4,3,4,61.9,58.0,2104,5.76,5.71,3.55,1
0.5,5,7,5,63.0,56.0,1317,5.13,5.06,3.21,1
0.6,4,6,4,59.5,61.0,1272,5.48,5.45,3.26,1
0.57,4,7,4,63.0,59.0,1778,5.29,5.25,3.32,1
0.5,5,5,5,62.1,55.0,1080,5.09,5.12,3.17,1
0.5,1,7,1,64.9,56.0,1397,5.01,4.95,3.23,1
0.48,2,8,2,59.3,58.0,1743,5.09,5.13,3.03,1
0.42,4,6,4,61.8,59.0,1103,4.83,4.81,2.98,1
0.38,5,7,5,62.0,57.0,1176,4.62,4.61,2.86,1
0.51,5,8,5,62.0,55.0,1553,5.11,5.15,3.18,1
0.54,5,8,5,61.2,56.0,1939,5.29,5.23,3.22,1
0.42,5,5,5,61.7,55.0,1235,4.84,4.78,2.97,1
0.53,5,5,5,61.8,55.0,1577,5.19,5.22,3.21,1
0.41,4,3,4,62.0,56.0,1107,4.77,4.75,2.95,1
0.51,3,5,3,60.1,56.0,2005,5.16,5.35,3.16,1
0.52,5,8,5,62.1,57.0,1914,5.13,5.2,3.21,1
0.59,5,8,5,61.8,56.0,1912,5.4,5.37,3.33,1
0.44,5,8,5,61.0,57.0,2290,4.91,4.93,3.0,1
0.5,3,8,3,63.4,59.0,1243,5.03,5.0,3.18,1
0.6,5,8,5,61.3,59.0,1338,5.42,5.48,3.34,1
0.46,3,7,3,62.6,58.0,1245,4.91,4.96,3.09,1
0.7,5,2,5,61.6,57.0,1657,5.72,5.77,3.54,1
0.51,4,7,4,61.8,58.0,1177,5.08,5.11,3.15,1
0.35,4,5,4,60.6,60.0,1044,4.54,4.57,2.76,1
0.38,5,5,5,61.6,57.0,1067,4.65,4.73,2.89,1
0.52,5,7,5,63.0,54.0,1429,5.15,5.11,3.23,1
0.59,5,8,5,61.2,56.0,1821,5.43,5.38,3.31,1
0.5,2,5,2,61.9,61.5,1565,5.03,5.04,3.12,1
0.52,5,5,5,60.8,57.0,1595,5.19,5.21,3.16,1
0.7,3,6,3,59.8,59.0,2401,5.74,5.8,3.45,1
0.4,5,2,5,61.9,56.0,1136,4.74,4.79,2.95,1
0.35,5,7,5,62.0,56.0,1044,4.51,4.58,2.82,1
0.51,4,6,4,60.0,58.0,1749,5.21,5.19,3.12,1
0.71,1,6,1,65.2,55.5,2103,5.52,5.58,3.62,1
0.55,5,3,5,61.6,55.0,1281,5.27,5.29,3.25,1
0.73,3,3,3,63.0,58.0,2093,5.71,5.75,3.61,1
0.41,3,7,3,62.9,59.0,1367,4.72,4.76,2.98,1
0.54,5,7,5,61.1,57.0,1825,5.24,5.26,3.21,1
0.7,4,3,4,61.8,62.0,1914,5.69,5.64,3.5,1
0.43,4,6,4,60.3,58.0,1422,4.91,4.88,2.95,1
0.7,5,5,5,61.1,57.0,2312,5.72,5.77,3.51,1
0.31,5,7,5,61.7,56.0,1046,4.36,4.33,2.68,1
0.5,5,4,5,61.8,56.0,2352,5.1,5.13,3.16,1
0.52,5,4,5,61.9,56.0,1098,5.16,5.22,3.2,1
0.51,3,6,3,61.0,58.0,1569,5.1,5.17,3.13,1
0.51,5,8,5,62.7,55.0,1882,5.12,5.09,3.2,1
0.59,5,7,5,61.6,57.0,2172,5.35,5.39,3.31,1
0.54,5,6,5,62.2,55.0,1799,5.23,5.25,3.26,1
0.7,4,4,4,60.7,59.0,2394,5.66,5.68,3.44,1
0.32,3,8,3,61.6,54.0,1015,4.4,4.43,2.72,1
0.5,4,5,4,59.8,58.0,1624,5.15,5.19,3.09,1
0.54,5,8,5,61.6,54.0,1987,5.24,5.25,3.23,1
0.5,3,7,3,61.4,63.0,1238,5.1,5.06,3.12,1
0.44,2,8,2,59.2,57.0,2250,4.96,5.0,2.95,1
0.52,5,7,5,62.0,53.0,1893,5.16,5.2,3.21,1
0.44,4,5,4,61.3,60.0,1155,4.94,4.88,3.01,1
0.72,3,5,3,63.5,55.0,2422,5.75,5.68,3.63,1
0.33,5,8,5,60.9,55.0,1002,4.5,4.46,2.73,1
0.5,5,7,5,62.0,56.0,1676,5.1,5.06,3.15,1
0.52,3,5,3,61.1,58.0,1689,5.16,5.19,3.16,1
0.55,4,6,4,60.3,58.0,1832,5.32,5.29,3.2,1
0.4,5,4,5,62.2,55.0,1017,4.7,4.75,2.94,1
0.55,4,7,4,59.6,60.0,2277,5.41,5.36,3.15,1
0.72,5,4,5,60.3,59.0,2197,5.77,5.83,3.5,1
0.7,2,7,2,63.2,57.0,2496,5.61,5.63,3.55,1
0.63,5,5,5,61.7,54.0,1628,5.52,5.56,3.42,1
0.54,5,5,5,60.4,59.0,1153,5.24,5.29,3.18,1
0.59,5,6,5,62.0,57.0,1561,5.41,5.34,3.33,1
0.72,3,3,3,63.3,55.0,2337,5.7,5.74,3.62,1
0.5,5,6,5,62.0,53.6,2025,5.09,5.13,3.18,1
0.41,5,3,5,61.2,56.0,1056,4.77,4.81,2.93,1
0.4,5,8,5,62.8,56.0,1111,4.68,4.72,2.95,1
0.83,5,2,5,61.5,57.0,2241,6.08,6.03,3.72,1
0.51,5,7,5,62.0,56.0,1781,5.15,5.11,3.18,1
0.52,4,5,4,61.5,62.0,2012,5.17,5.14,3.17,1
0.43,4,5,4,62.3,59.0,1264,4.83,4.77,2.99,1
0.52,5,7,5,61.3,56.0,1743,5.21,5.17,3.18,1
0.53,4,7,4,58.3,62.0,1727,5.31,5.26,3.08,1
0.53,5,6,5,61.4,57.0,1800,5.18,5.2,3.19,1
0.32,5,7,5,61.1,58.0,1018,4.42,4.45,2.71,1
0.52,5,5,5,62.4,55.1,1758,5.11,5.15,3.2,1
0.5,3,8,3,63.3,56.0,1569,5.0,5.05,3.18,1
0.54,3,7,3,62.2,61.0,1320,5.24,5.15,3.23,1
0.7,4,6,4,61.6,58.0,2441,5.7,5.73,3.52,1
0.51,4,5,4,60.2,57.0,1709,5.24,5.2,3.14,1
0.53,5,8,5,62.0,55.0,1631,5.22,5.24,3.24,1
0.54,5,6,5,60.9,56.0,1937,5.27,5.29,3.21,1
0.75,5,7,5,62.1,57.0,2278,5.81,5.85,3.62,1
0.5,5,8,5,60.7,57.0,2376,5.2,5.15,3.14,1
0.7,3,7,3,59.4,63.0,2481,5.79,5.73,3.42,1
0.71,3,6,3,60.7,57.0,2088,5.78,5.81,3.52,1
