carat,cut,color,clarity,depth,table,price,x,y,z,cluster
0.41,5,7,5,62.1,56.0,999,4.76,4.74,2.95,0
0.34,5,4,5,60.4,57.0,555,4.54,4.57,2.75,0
0.23,3,8,3,63.1,58.0,402,3.91,3.95,2.48,0
0.35,4,6,4,61.7,58.0,748,4.54,4.51,2.79,0
0.3,4,6,4,60.5,60.0,844,4.31,4.29,2.6,0
0.54,5,3,5,61.8,54.0,964,5.24,5.27,3.25,0
0.44,4,3,4,62.5,60.0,990,4.87,4.82,3.03,0
0.39,5,5,5,61.8,55.0,802,4.72,4.76,2.93,0
0.31,3,7,3,63.1,57.0,698,4.31,4.28,2.71,0
0.33,3,5,3,63.0,56.0,672,4.42,4.47,2.8,0
0.45,1,7,1,66.9,60.0,980,4.78,4.71,3.18,0
0.38,5,5,5,61.9,56.0,639,4.64,4.67,2.88,0
0.27,5,3,5,62.0,56.0,432,4.16,4.19,2.59,0
0.35,5,6,5,61.3,55.0,806,4.57,4.6,2.81,0
0.32,4,4,4,60.6,58.0,648,4.47,4.44,2.7,0
0.3,4,4,4,62.7,59.0,608,4.27,4.22,2.66,0
0.34,5,5,5,61.1,55.0,596,4.52,4.55,2.77,0
0.31,5,8,5,63.0,55.0,732,4.34,4.32,2.73,0
0.32,5,7,5,61.5,55.0,900,4.43,4.38,2.71,0
0.3,5,7,5,62.3,54.1,779,4.28,4.34,2.69,0
0.37,2,8,2,63.7,55.0,681,4.55,4.59,2.91,0
0.35,3,5,3,62.6,56.0,659,4.49,4.52,2.82,0
0.32,5,3,5,62.9,57.0,576,4.4,4.37,2.76,0
0.38,3,4,3,60.0,57.0,975,4.75,4.79,2.86,0
0.31,5,7,5,62.8,57.0,872,4.37,4.33,2.73,0
0.37,4,5,4,59.3,60.0,649,4.67,4.71,2.78,0
0.34,5,8,5,62.0,55.0,805,4.45,4.49,2.77,0
0.3,5,7,5,61.9,55.0,766,4.3,4.33,2.67,0
0.58,1,6,1,65.8,56.0,893,5.23,5.12,3.41,0
0.31,5,3,5,62.7,56.0,408,4.3,4.34,2.71,0
0.31,4,5,4,61.7,55.0,593,4.38,4.37,2.7,0
0.33,5,4,5,61.7,54.0,743,4.47,4.45,2.75,0
0.32,2,5,2,56.7,64.0,603,4.52,4.55,2.57,0
0.41,3,7,3,63.2,58.0,904,4.72,4.68,2.97,0
0.36,5,6,5,61.2,56.0,450,4.61,4.64,2.83,0
0.35,2,4,2,63.2,61.0,429,4.47,4.49,2.83,0
0.31,2,6,2,63.9,55.0,779,4.3,4.27,2.74,0
0.33,4,5,4,61.9,59.0,666,4.43,4.45,2.75,0
0.42,5,6,5,62.0,55.0,872,4.79,4.82,2.98,0
0.32,5,6,5,60.9,56.0,800,4.44,4.46,2.71,0
0.34,5,7,5,62.2,57.0,646,4.42,4.46,2.76,0
0.3,5,7,5,61.8,55.0,673,4.32,4.33,2.68,0
0.3,4,7,4,59.2,59.0,844,4.41,4.37,2.6,0
0.31,5,6,5,61.5,56.0,802,4.37,4.34,2.68,0
0.3,3,6,3,59.8,59.0,704,4.3,4.43,2.61,0
0.23,3,6,3,63.4,56.0,402,3.84,3.89,2.45,0
0.3,5,7,5,60.7,57.0,911,4.36,4.31,2.63,0
0.33,2,7,2,63.3,56.0,579,4.41,4.43,2.8,0
0.3,5,5,5,62.4,57.0,665,4.27,4.29,2.67,0
0.31,5,5,5,62.5,57.0,816,4.31,4.36,2.71,0
0.25,3,7,3,62.9,59.0,576,3.99,4.02,2.52,0
0.26,4,4,4,62.3,59.0,382,4.06,4.1,2.54,0
0.3,2,4,2,63.3,59.0,684,4.22,4.28,2.69,0
0.31,5,5,5,61.7,55.0,891,4.36,4.39,2.7,0
0.27,5,7,5,60.2,55.0,760,4.24,4.27,2.56,0
0.31,5,7,5,61.6,55.0,816,4.35,4.38,2.69,0
0.3,3,5,3,63.5,59.0,644,4.22,4.17,2.66,0
0.31,5,7,5,61.5,55.0,660,4.37,4.41,2.7,0
0.31,5,8,5,62.3,56.0,593,4.38,4.35,2.72,0
0.38,5,4,5,61.2,56.0,834,4.68,4.63,2.85,0
0.34,5,5,5,62.1,57.0,956,4.47,4.45,2.77,0
0.31,5,7,5,61.7,57.0,627,4.35,4.37,2.69,0
0.3,4,8,4,61.0,58.0,911,4.34,4.32,2.64,0
0.23,5,5,5,61.2,56.0,375,3.97,4.0,2.44,0
0.35,3,3,3,61.3,56.0,620,4.52,4.54,2.78,0
0.23,5,6,5,61.9,55.0,498,3.94,3.97,2.45,0
0.31,4,5,4,59.8,60.0,544,4.4,4.43,2.64,0
0.4,4,3,4,60.5,58.0,702,4.82,4.76,2.9,0
0.36,5,3,5,61.8,55.0,735,4.58,4.61,2.84,0
0.31,5,7,5,61.4,58.0,755,4.33,4.37,2.67,0
0.34,5,7,5,61.8,57.0,696,4.48,4.52,2.78,0
0.33,5,6,5,62.3,55.0,450,4.44,4.49,2.78,0
0.33,5,5,5,61.6,56.0,984,4.45,4.48,2.75,0
0.41,5,7,5,60.7,57.0,876,4.85,4.81,2.93,0
0.32,5,3,5,61.5,56.0,576,4.41,4.4,2.71,0
0.41,2,7,2,63.5,55.0,654,4.73,4.75,3.01,0
0.3,2,5,2,63.5,57.0,789,4.24,4.27,2.7,0
0.31,5,7,5,61.3,55.0,435,4.34,4.37,2.67,0
0.32,4,5,4,61.0,59.0,891,4.38,4.41,2.68,0
0.37,3,7,3,62.0,56.0,925,4.59,4.63,2.86,0
0.38,5,5,5,62.1,54.0,969,4.67,4.64,2.9,0
0.3,5,5,5,62.0,55.0,863,4.33,4.35,2.69,0
0.35,5,6,5,62.5,54.0,583,4.5,4.52,2.82,0
0.39,3,6,3,58.4,62.0,821,4.76,4.79,2.79,0
0.41,4,2,4,62.1,58.0,830,4.79,4.75,2.96,0
0.31,2,4,2,63.8,56.0,586,4.33,4.29,2.75,0
0.3,3,8,3,63.0,56.0,645,4.27,4.33,2.71,0
0.28,3,8,3,62.2,52.0,777,4.21,4.25,2.63,0
0.41,5,3,5,61.3,56.0,863,4.8,4.85,2.96,0
0.3,4,5,4,62.7,55.0,452,4.29,4.26,2.68,0
0.3,5,4,5,61.4,54.0,675,4.37,4.33,2.67,0
0.3,4,5,4,62.6,58.0,684,4.27,4.29,2.68,0
0.32,5,5,5,61.3,55.0,645,4.42,4.46,2.72,0
0.3,3,7,3,62.0,58.0,658,4.26,4.29,2.65,0
0.3,5,8,5,62.2,55.0,814,4.32,4.33,2.69,0
0.3,5,4,5,60.4,56.0,776,4.36,4.32,2.62,0
0.41,3,4,3,62.8,56.0,683,4.72,4.77,2.98,0
0.41,4,4,4,60.5,58.0,683,4.81,4.85,2.92,0
0.42,4,7,4,60.9,59.0,958,4.81,4.85,2.94,0
0.43,4,4,4,61.5,58.0,919,4.86,4.8,2.97,0
0.34,5,8,5,62.0,56.0,626,4.47,4.5,2.78,0
0.23,3,6,3,60.0,57.0,530,4.0,4.04,2.41,0
0.35,4,4,4,61.2,60.0,798,4.51,4.54,2.77,0
0.31,5,3,5,61.4,54.0,732,4.41,4.38,2.7,0
0.32,4,5,4,61.7,59.0,936,4.41,4.37,2.71,0
0.23,5,5,5,61.7,55.0,536,3.94,3.98,2.44,0
0.3,3,6,3,62.4,58.0,737,4.25,4.28,2.66,0
0.5,1,7,1,68.6,56.0,871,4.87,4.75,3.3,0
0.31,5,7,5,61.8,55.0,680,4.37,4.4,2.71,0
0.34,4,5,4,61.2,59.0,596,4.43,4.49,2.73,0
0.26,5,4,5,62.2,55.0,482,4.12,4.14,2.57,0
0.34,5,6,5,61.1,57.0,692,4.51,4.55,2.77,0
0.3,5,7,5,61.6,56.0,838,4.31,4.32,2.66,0
0.31,4,5,4,62.1,58.0,625,4.31,4.35,2.69,0
0.3,5,5,5,61.5,56.0,605,4.28,4.34,2.65,0
0.33,5,8,5,60.7,57.0,781,4.46,4.5,2.72,0
0.39,5,6,5,61.3,56.0,902,4.7,4.72,2.89,0
0.25,3,6,3,62.8,54.0,633,4.0,4.03,2.52,0
0.38,4,6,4,62.4,59.0,998,4.63,4.57,2.87,0
0.36,3,6,3,63.1,56.0,634,4.5,4.53,2.85,0
0.35,5,4,5,63.0,55.0,906,4.5,4.48,2.83,0
0.24,3,7,3,63.1,56.0,552,3.92,3.97,2.49,0
0.41,3,4,3,61.5,55.0,788,4.8,4.82,2.96,0
0.33,4,5,4,60.9,58.0,868,4.43,4.47,2.71,0
0.32,5,7,5,61.0,56.0,662,4.4,4.42,2.69,0
0.3,4,7,4,61.8,58.0,844,4.28,4.26,2.64,0
0.26,3,7,3,63.4,59.0,554,4.0,4.04,2.55,0
0.32,5,5,5,61.3,56.0,477,4.39,4.42,2.7,0
0.4,4,6,4,61.4,58.0,982,4.73,4.75,2.91,0
0.3,4,6,4,61.7,62.0,506,4.27,4.25,2.63,0
0.41,5,5,5,62.2,56.0,861,4.77,4.75,2.96,0
0.31,5,7,5,60.4,57.0,942,4.4,4.37,2.65,0
0.31,5,6,5,62.1,56.0,897,4.35,4.38,2.71,0
0.5,2,2,2,63.3,60.0,877,4.97,4.99,3.15,0
0.32,5,7,5,61.4,57.0,608,4.4,4.46,2.72,0
0.3,5,6,5,60.9,57.0,873,4.35,4.38,2.66,0
0.3,5,8,5,61.5,58.0,670,4.27,4.31,2.64,0
0.31,5,7,5,62.5,54.0,720,4.33,4.37,2.72,0
0.35,5,7,5,62.0,55.0,767,4.52,4.54,2.81,0
0.3,5,4,5,61.4,56.0,665,4.32,4.35,2.66,0
0.42,4,7,4,58.5,60.0,814,4.94,4.91,2.88,0
0.35,4,5,4,61.5,58.0,906,4.54,4.5,2.78,0
0.3,5,5,5,62.1,53.0,863,4.3,4.33,2.68,0
0.3,4,8,4,60.7,60.0,710,4.33,4.37,2.64,0
0.32,5,5,5,61.3,55.0,828,4.46,4.42,2.72,0
0.43,5,7,5,62.0,57.0,981,4.82,4.85,3.0,0
0.41,3,5,3,59.9,60.0,656,4.82,4.86,2.9,0
0.3,3,2,3,63.4,57.0,506,4.26,4.23,2.69,0
0.38,4,8,4,59.2,61.0,812,4.72,4.67,2.78,0
0.32,3,4,3,61.8,55.0,403,4.35,4.42,2.71,0
0.31,2,6,2,63.7,59.0,583,4.26,4.31,2.73,0
0.34,5,4,5,61.2,55.0,517,4.49,4.53,2.76,0
0.38,5,5,5,61.2,58.0,688,4.64,4.67,2.85,0
0.42,5,5,5,61.0,56.0,823,4.82,4.86,2.95,0
0.33,5,5,5,62.6,53.0,702,4.43,4.45,2.78,0
0.33,5,5,5,61.7,54.0,868,4.47,4.48,2.76,0
0.34,5,8,5,60.9,56.0,596,4.53,4.56,2.76,0
0.34,4,5,4,61.4,59.0,995,4.52,4.47,2.76,0
0.34,2,4,2,63.2,55.0,537,4.46,4.5,2.83,0
0.23,3,7,3,63.0,58.0,505,3.95,3.99,2.5,0
0.32,3,5,3,62.0,58.5,540,4.36,4.41,2.72,0
0.39,3,2,3,61.0,62.0,616,4.66,4.71,2.86,0
0.37,5,5,5,62.2,57.0,833,4.64,4.59,2.87,0
0.38,5,5,5,61.2,54.0,949,4.69,4.72,2.88,0
0.33,5,4,5,62.0,55.0,838,4.46,4.48,2.77,0
0.36,5,6,5,61.7,57.0,896,4.58,4.61,2.83,0
0.34,3,7,3,62.9,56.0,596,4.45,4.48,2.81,0
0.42,3,6,3,60.6,58.0,753,4.81,4.89,2.94,0
0.35,5,6,5,62.4,55.0,583,4.52,4.55,2.83,0
0.4,4,8,4,60.9,60.0,884,4.78,4.74,2.9,0
0.32,2,8,2,64.1,54.0,441,4.34,4.37,2.79,0
0.32,3,5,3,62.9,55.0,872,4.37,4.4,2.75,0
0.32,4,4,4,62.0,58.0,591,4.39,4.38,2.72,0
0.36,5,6,5,61.9,56.0,789,4.56,4.59,2.83,0
0.41,2,8,2,56.5,63.0,758,4.98,4.94,2.8,0
0.35,5,7,5,61.7,55.0,767,4.54,4.57,2.81,0
0.3,5,6,5,60.4,56.0,776,4.37,4.34,2.63,0
0.3,5,7,5,62.4,56.0,844,4.33,4.26,2.68,0
0.33,5,5,5,60.1,57.0,965,4.51,4.48,2.7,0
0.31,2,8,2,63.3,59.0,502,4.24,4.29,2.7,0
0.24,3,5,3,62.0,56.0,449,4.0,4.03,2.49,0
0.41,4,8,4,62.4,60.0,876,4.77,4.71,2.96,0
0.32,5,3,5,60.3,56.0,576,4.45,4.44,2.68,0
0.31,5,7,5,62.3,57.0,680,4.32,4.35,2.7,0
0.33,5,6,5,62.4,55.0,750,4.43,4.45,2.77,0
0.4,4,7,4,61.9,59.0,975,4.75,4.72,2.93,0
0.3,3,5,3,62.9,55.0,684,4.3,4.32,2.71,0
0.42,5,3,5,62.0,54.0,961,4.82,4.85,3.0,0
0.27,3,5,3,60.1,58.0,566,4.21,4.23,2.53,0
0.31,4,5,4,62.9,58.0,802,4.35,4.3,2.72,0
0.32,5,5,5,61.3,57.0,828,4.4,4.37,2.69,0
0.34,5,3,5,62.3,55.0,459,4.42,4.47,2.77,0
0.3,3,5,3,63.1,57.0,675,4.28,4.24,2.69,0
0.31,5,4,5,61.8,56.0,816,4.36,4.38,2.7,0
0.28,4,5,4,60.2,60.0,504,4.24,4.26,2.56,0
0.32,4,5,4,61.0,59.0,952,4.41,4.38,2.68,0
0.38,5,5,5,61.2,55.0,778,4.69,4.72,2.88,0
0.33,4,3,4,61.4,58.0,743,4.48,4.45,2.74,0
0.3,5,7,5,61.4,57.0,789,4.32,4.34,2.66,0
0.39,5,6,5,62.5,57.0,895,4.66,4.69,2.92,0
0.34,5,8,5,61.4,56.0,805,4.5,4.53,2.77,0
0.31,5,5,5,62.5,56.0,871,4.33,4.37,2.71,0
0.38,5,3,5,61.7,56.0,610,4.64,4.67,2.87,0
0.35,5,6,5,62.2,55.0,906,4.53,4.48,2.8,0
0.24,5,7,5,62.5,56.0,486,4.01,3.99,2.5,0
0.3,4,2,4,63.0,59.0,506,4.27,4.24,2.68,0
0.4,2,6,2,63.6,56.0,687,4.63,4.68,2.96,0
0.31,3,7,3,61.5,55.0,710,4.37,4.41,2.7,0
0.39,5,4,5,61.5,56.0,698,4.69,4.71,2.89,0
0.32,3,3,3,62.4,58.0,388,4.42,4.46,2.77,0
0.43,4,6,4,58.3,62.0,813,4.97,4.91,2.88,0
0.28,3,7,3,60.9,59.0,487,4.19,4.22,2.56,0
0.3,2,2,2,64.1,58.0,441,4.26,4.23,2.72,0
0.33,4,5,4,61.9,59.0,579,4.4,4.46,2.74,0
0.38,5,4,5,62.3,53.3,832,4.65,4.69,2.91,0
0.31,4,8,4,61.4,58.0,732,4.36,4.33,2.67,0
0.31,5,6,5,61.8,56.0,959,4.36,4.34,2.69,0
0.35,5,5,5,61.8,55.0,820,4.53,4.56,2.81,0
0.29,3,7,3,60.9,61.0,629,4.23,4.27,2.59,0
0.24,3,7,3,62.9,59.0,552,3.97,4.01,2.51,0
0.38,5,6,5,62.5,53.7,693,4.64,4.66,2.91,0
0.27,3,8,3,62.2,58.0,413,4.14,4.15,2.58,0
0.3,5,6,5,61.9,54.0,475,4.33,4.36,2.69,0
0.3,4,4,4,60.9,59.0,554,4.31,4.29,2.62,0
0.43,3,6,3,61.6,59.0,905,4.78,4.87,2.97,0
0.33,5,4,5,62.5,56.0,901,4.44,4.42,2.77,0
0.3,5,6,5,61.9,56.0,475,4.29,4.33,2.67,0
0.27,5,6,5,61.8,55.0,796,4.16,4.19,2.58,0
0.32,5,4,5,61.7,56.0,828,4.42,4.37,2.71,0
0.29,5,7,5,61.9,56.0,815,4.22,4.24,2.62,0
0.33,4,8,4,60.4,60.0,608,4.41,4.46,2.68,0
0.24,3,6,3,59.0,58.0,552,4.07,4.1,2.41,0
0.32,5,7,5,61.6,56.0,427,4.4,4.43,2.72,0
0.4,5,3,5,61.8,56.0,639,4.73,4.79,2.94,0
0.38,5,5,5,61.5,55.0,695,4.66,4.68,2.87,0
0.38,3,3,3,61.5,58.0,633,4.61,4.62,2.84,0
0.33,5,4,5,62.1,55.0,730,4.46,4.5,2.78,0
0.33,5,5,5,60.1,57.0,752,4.48,4.51,2.7,0
0.42,5,3,5,61.0,54.0,807,4.84,4.87,2.96,0
0.37,5,2,5,61.4,57.0,469,4.62,4.66,2.85,0
0.32,5,7,5,61.4,56.0,900,4.43,4.4,2.71,0
0.34,3,7,3,61.7,61.0,477,4.47,4.51,2.77,0
0.31,5,4,5,61.1,56.0,421,4.4,4.42,2.69,0
0.35,5,4,5,61.7,56.0,571,4.55,4.59,2.82,0
0.31,5,8,5,61.7,54.0,815,4.38,4.43,2.72,0
0.35,5,2,5,62.6,53.7,483,4.51,4.54,2.83,0
0.4,4,6,4,61.6,58.0,842,4.75,4.8,2.94,0
0.3,5,7,5,61.0,56.0,658,4.33,4.36,2.65,0
0.32,5,7,5,61.9,56.0,561,4.39,4.43,2.73,0
0.42,3,8,3,60.8,59.0,700,4.77,4.83,2.92,0
0.35,5,6,5,62.1,57.0,706,4.53,4.55,2.82,0
0.38,5,3,5,61.9,54.1,703,4.64,4.71,2.89,0
0.4,5,2,5,60.4,56.0,641,4.77,4.8,2.89,0
0.31,5,3,5,62.7,53.0,557,4.33,4.35,2.72,0
0.33,3,5,3,60.8,57.0,681,4.5,4.51,2.74,0
0.38,2,4,2,63.4,57.0,547,4.58,4.63,2.92,0
0.47,3,3,3,63.2,56.0,935,4.92,4.98,3.13,0
0.4,5,5,5,62.5,53.0,723,4.75,4.79,2.98,0
0.4,3,2,3,62.7,60.0,828,4.64,4.7,2.93,0
0.36,5,8,5,61.8,55.0,781,4.54,4.58,2.82,0
0.33,3,3,3,61.0,61.0,463,4.43,4.46,2.71,0
0.35,5,3,5,61.6,55.0,580,4.62,4.53,2.82,0
0.31,5,7,5,62.7,57.0,698,4.32,4.29,2.7,0
0.41,4,3,4,61.6,59.0,692,4.79,4.76,2.94,0
0.33,4,5,4,61.4,59.0,666,4.43,4.49,2.74,0
0.24,5,5,5,60.8,58.0,559,4.01,4.05,2.44,0
0.31,4,4,4,63.0,58.0,907,4.37,4.33,2.74,0
0.3,4,7,4,62.0,60.0,658,4.23,4.26,2.63,0
0.36,3,5,3,59.7,56.0,726,4.64,4.67,2.78,0
0.44,5,5,5,62.7,57.0,990,4.85,4.82,3.03,0
0.33,5,5,5,61.0,56.0,946,4.48,4.5,2.74,0
0.3,3,5,3,62.2,59.0,605,4.24,4.28,2.65,0
0.41,5,3,5,61.8,53.0,753,4.81,4.84,2.98,0
0.4,3,6,3,63.1,56.0,895,4.68,4.7,2.96,0
0.31,5,4,5,61.8,54.0,441,4.35,4.4,2.7,0
0.3,5,5,5,61.2,56.0,487,4.33,4.36,2.65,0
0.3,3,7,3,61.5,58.0,640,4.28,4.31,2.64,0
0.5,2,6,2,64.3,57.0,975,5.03,4.94,3.21,0
0.3,4,6,4,62.1,60.0,641,4.28,4.26,2.65,0
0.34,5,3,5,62.4,56.0,589,4.49,4.45,2.79,0
0.34,5,5,5,62.5,53.0,956,4.49,4.47,2.8,0
0.3,5,4,5,62.2,57.0,605,4.26,4.29,2.66,0
0.32,4,5,4,59.2,59.0,828,4.47,4.45,2.64,0
0.3,2,5,2,64.0,57.0,878,4.27,4.23,2.72,0
0.4,4,8,4,61.1,58.0,990,4.75,4.74,2.9,0
0.25,3,6,3,59.3,59.0,548,4.15,4.18,2.47,0
0.2,3,7,3,63.4,59.0,367,3.74,3.71,2.36,0
0.3,5,5,5,62.6,53.0,665,4.31,4.35,2.71,0
0.33,5,5,5,62.0,56.0,868,4.45,4.48,2.77,0
0.31,4,4,4,61.9,58.0,907,4.34,4.32,2.68,0
0.31,5,5,5,61.8,55.0,493,4.38,4.42,2.72,0
0.25,3,7,3,62.7,59.0,575,4.01,4.03,2.52,0
0.31,4,5,4,62.2,59.0,544,4.3,4.35,2.69,0
0.3,5,2,5,61.9,56.0,491,4.3,4.33,2.67,0
0.31,5,7,5,63.0,57.0,698,4.32,4.29,2.71,0
0.3,3,6,3,58.8,60.0,524,4.37,4.41,2.58,0
0.3,5,8,5,60.9,57.0,710,4.32,4.35,2.64,0
0.32,5,2,5,61.3,57.0,421,4.41,4.43,2.71,0
0.31,5,4,5,61.4,55.0,609,4.37,4.39,2.69,0
0.32,3,7,3,63.5,56.0,672,4.38,4.34,2.77,0
0.4,5,8,5,61.8,55.0,990,4.78,4.74,2.94,0
0.33,4,4,4,61.3,60.0,521,4.44,4.47,2.73,0
0.23,3,8,3,61.9,60.0,505,3.9,3.95,2.43,0
0.31,2,3,2,63.2,56.0,489,4.28,4.33,2.72,0
0.29,5,2,5,61.8,56.0,435,4.23,4.26,2.62,0
0.3,2,4,2,63.5,55.0,605,4.25,4.28,2.71,0
0.34,5,7,5,62.1,54.0,956,4.52,4.5,2.8,0
0.3,4,6,4,61.6,58.0,846,4.3,4.34,2.66,0
0.27,3,6,3,62.5,56.0,518,4.14,4.18,2.6,0
0.4,3,8,3,62.8,56.0,666,4.7,4.73,2.96,0
0.25,3,5,3,63.0,54.0,525,4.02,4.04,2.54,0
0.32,2,8,2,63.7,55.0,706,4.33,4.31,2.75,0
0.41,2,8,2,63.3,59.0,949,4.71,4.73,2.99,0
0.32,5,8,5,62.4,57.0,972,4.38,4.34,2.72,0
0.5,2,2,2,63.2,60.0,965,5.01,5.06,3.18,0
0.32,5,7,5,61.6,57.0,842,4.4,4.43,2.72,0
0.31,5,6,5,60.5,57.0,591,4.39,4.41,2.66,0
0.31,5,5,5,61.6,54.0,853,4.36,4.4,2.7,0
0.41,5,8,5,62.6,55.0,683,4.76,4.8,2.99,0
0.34,5,8,5,60.8,57.0,730,4.52,4.56,2.76,0
0.33,3,6,3,62.4,57.0,666,4.39,4.43,2.75,0
0.3,5,8,5,62.0,55.0,710,4.31,4.34,2.68,0
0.38,5,3,5,61.6,56.0,791,4.68,4.71,2.89,0
0.27,5,3,5,61.2,56.0,587,4.18,4.2,2.56,0
0.3,5,7,5,62.0,55.0,658,4.27,4.31,2.66,0
0.36,5,3,5,60.8,57.0,852,4.6,4.64,2.81,0
0.41,4,5,4,62.5,58.0,923,4.78,4.75,2.98,0
0.29,5,5,5,61.3,56.0,600,4.23,4.25,2.6,0
0.32,5,8,5,61.3,55.0,558,4.41,4.46,2.72,0
0.36,4,6,4,60.5,60.0,932,4.61,4.55,2.77,0
0.32,5,5,5,61.2,56.0,645,4.39,4.43,2.7,0
0.3,5,5,5,62.0,54.9,735,4.3,4.33,2.68,0
0.33,5,5,5,62.6,56.0,743,4.41,4.38,2.75,0
0.3,4,8,4,60.7,59.0,741,4.33,4.34,2.63,0
0.27,3,7,3,61.3,58.0,470,4.13,4.16,2.54,0
0.4,5,6,5,62.1,54.0,677,4.75,4.78,2.96,0
0.27,3,8,3,63.0,57.0,419,4.06,4.1,2.57,0
0.36,5,4,5,61.5,56.0,794,4.57,4.6,2.82,0
0.41,4,6,4,62.6,55.0,969,4.78,4.74,2.98,0
0.32,5,5,5,62.1,55.0,828,4.42,4.4,2.74,0
0.41,5,5,5,61.4,55.0,827,4.75,4.8,2.93,0
0.35,5,7,5,62.0,57.0,984,4.55,4.51,2.81,0
0.4,5,5,5,62.3,54.0,741,4.74,4.77,2.96,0
0.37,5,4,5,62.1,56.0,552,4.6,4.61,2.86,0
0.33,3,8,3,63.1,55.0,728,4.4,4.38,2.77,0
0.41,3,5,3,60.6,56.0,976,4.83,4.87,2.94,0
0.3,2,5,2,63.2,57.0,684,4.24,4.27,2.69,0
0.41,5,7,5,61.8,56.0,935,4.74,4.78,2.94,0
0.3,3,4,3,63.5,58.0,608,4.27,4.24,2.7,0
0.38,3,7,3,62.5,61.0,590,4.59,4.63,2.88,0
0.32,5,7,5,61.5,55.0,682,4.4,4.44,2.72,0
0.33,5,4,5,61.0,55.0,959,4.5,4.49,2.74,0
0.31,5,6,5,61.2,56.0,901,4.38,4.41,2.69,0
0.31,4,4,4,62.7,58.0,558,4.34,4.31,2.71,0
0.43,5,3,5,62.2,57.0,968,4.84,4.81,3.0,0
0.33,5,5,5,61.7,55.0,463,4.46,4.48,2.76,0
0.31,3,5,3,60.0,62.0,707,4.4,4.44,2.65,0
0.41,5,3,5,61.5,55.0,683,4.79,4.83,2.96,0
0.23,3,6,3,59.3,58.0,530,4.02,4.04,2.39,0
0.34,4,3,4,61.5,60.0,596,4.45,4.49,2.75,0
0.34,4,7,4,59.3,58.0,612,4.59,4.55,2.71,0
0.3,4,7,4,61.3,59.0,911,4.33,4.28,2.64,0
0.31,5,7,5,61.7,56.0,853,4.38,4.4,2.71,0
0.33,5,5,5,62.1,56.0,666,4.4,4.42,2.74,0
0.34,5,5,5,61.5,56.0,844,4.47,4.5,2.75,0
0.44,5,3,5,61.1,56.0,807,4.92,4.96,3.02,0
0.33,5,7,5,62.1,57.0,928,4.44,4.41,2.75,0
0.3,5,2,5,62.0,57.0,411,4.28,4.3,2.66,0
0.38,4,2,4,61.3,59.0,513,4.62,4.68,2.85,0
0.25,3,7,3,60.2,59.0,575,4.11,4.13,2.48,0
0.4,3,2,3,61.2,55.0,772,4.75,4.8,2.92,0
0.32,2,4,2,63.1,55.0,505,4.33,4.36,2.74,0
0.43,3,3,3,62.8,58.0,850,4.8,4.82,3.02,0
0.33,5,8,5,61.1,56.0,822,4.5,4.54,2.76,0
0.4,5,6,5,62.7,56.0,842,4.73,4.77,2.98,0
0.35,5,6,5,61.4,56.0,706,4.53,4.56,2.79,0
0.32,4,4,4,61.2,58.0,842,4.37,4.39,2.68,0
0.36,4,5,4,59.3,59.0,473,4.62,4.66,2.75,0
0.43,5,2,5,62.4,56.0,890,4.84,4.87,3.03,0
0.4,5,5,5,60.2,56.0,900,4.83,4.77,2.89,0
0.33,3,5,3,61.1,59.0,492,4.42,4.45,2.71,0
0.31,5,6,5,59.7,60.0,766,4.4,4.44,2.64,0
0.32,5,5,5,62.0,55.0,936,4.44,4.4,2.74,0
0.4,5,8,5,61.3,57.0,982,4.75,4.77,2.92,0
0.28,5,4,5,61.9,55.0,467,4.2,4.23,2.61,0
0.32,3,7,3,63.1,56.0,672,4.37,4.34,2.75,0
0.33,3,4,3,62.8,59.0,521,4.38,4.44,2.77,0
0.3,4,7,4,62.3,58.0,658,4.28,4.32,2.68,0
0.32,4,7,4,61.3,58.0,677,4.36,4.39,2.68,0
0.3,3,7,3,61.6,61.0,585,4.26,4.31,2.64,0
0.41,3,5,3,60.3,60.0,719,4.76,4.8,2.88,0
0.41,2,5,2,63.7,55.0,570,4.7,4.75,3.01,0
0.3,2,3,2,63.5,57.0,394,4.24,4.26,2.7,0
0.4,2,6,2,63.1,59.0,877,4.64,4.68,2.94,0
0.33,4,3,4,60.4,59.0,434,4.5,4.54,2.73,0
0.3,3,8,3,63.0,55.0,447,4.25,4.26,2.68,0
0.31,5,4,5,62.2,54.0,907,4.39,4.36,2.72,0
0.36,4,8,4,60.3,58.0,727,4.63,4.66,2.8,0
0.35,4,4,4,61.3,59.0,788,4.57,4.54,2.79,0
0.41,2,8,2,63.1,54.0,638,4.72,4.75,2.99,0
0.37,4,7,4,61.5,58.0,811,4.61,4.66,2.85,0
0.32,5,5,5,62.0,56.0,645,4.37,4.41,2.72,0
0.32,4,4,4,61.8,55.0,517,4.42,4.35,2.71,0
0.42,4,5,4,62.2,58.0,945,4.75,4.73,2.95,0
0.44,3,7,3,62.9,58.0,810,4.85,4.88,3.06,0
0.32,2,8,2,63.8,56.0,756,4.35,4.33,2.77,0
0.32,3,6,3,62.8,60.0,834,4.32,4.34,2.72,0
0.38,3,5,3,59.9,58.0,766,4.72,4.77,2.84,0
0.32,5,6,5,62.3,56.0,926,4.35,4.38,2.72,0
0.32,3,8,3,62.8,56.0,589,4.37,4.42,2.76,0
