carat,cut,color,clarity,depth,table,price,x,y,z,cluster
0.9,4,4,4,61.3,59.0,4082,6.24,6.19,3.81,2
0.74,5,8,5,61.8,56.0,3858,5.79,5.82,3.59,2
0.7,5,7,5,61.1,56.0,3370,5.76,5.81,3.53,2
0.91,2,3,2,64.2,55.0,3287,6.13,6.09,3.92,2
1.0,5,3,5,62.5,56.0,4649,6.38,6.41,4.0,2
1.06,5,4,5,60.6,59.0,4267,6.63,6.6,4.01,2
1.25,4,5,4,62.8,57.0,4991,6.86,6.78,4.28,2
0.7,4,5,4,62.6,60.0,2512,5.58,5.66,3.52,2
1.0,4,6,4,61.1,61.0,4452,6.38,6.35,3.89,2
0.92,4,6,4,62.1,60.0,4420,6.22,6.21,3.86,2
0.7,3,3,3,62.9,58.0,2513,5.65,5.67,3.56,2
0.7,5,4,5,61.8,56.0,2691,5.69,5.72,3.53,2
1.01,3,6,3,62.4,58.0,4187,6.37,6.42,3.99,2
0.58,5,8,5,61.6,60.0,3154,5.34,5.35,3.29,2
0.71,4,8,4,58.8,58.0,3952,5.89,5.81,3.44,2
0.92,3,2,3,62.6,58.0,3170,6.18,6.22,3.88,2
0.92,3,6,3,62.2,55.0,4621,6.19,6.26,3.87,2
1.01,4,5,4,62.9,61.0,4672,6.4,6.36,4.01,2
0.9,4,6,4,62.4,58.0,4801,6.15,6.22,3.86,2
0.83,5,8,5,61.3,56.0,3990,6.04,6.06,3.71,2
0.92,3,3,3,63.3,58.0,3323,6.18,6.14,3.9,2
0.71,5,3,5,61.8,56.0,2965,5.68,5.72,3.52,2
0.73,4,5,4,60.7,58.0,2770,5.87,5.82,3.55,2
0.78,3,7,3,60.0,56.0,3601,6.0,6.03,3.61,2
0.91,3,8,3,58.3,60.0,3573,6.33,6.4,3.71,2
0.93,4,7,4,60.5,57.0,4250,6.37,6.32,3.84,2
1.19,5,4,5,61.7,56.0,4798,6.83,6.78,4.2,2
0.71,5,8,5,63.0,56.0,3245,5.69,5.65,3.58,2
0.72,5,7,5,62.5,55.0,2530,5.69,5.74,3.57,2
0.8,5,6,5,62.8,56.0,4070,5.91,5.96,3.73,2
0.7,3,5,3,59.3,60.0,2539,5.77,5.83,3.43,2
0.91,3,4,3,60.0,58.0,4514,6.29,6.38,3.8,2
0.7,5,6,5,62.8,56.0,2528,5.63,5.68,3.55,2
0.7,3,8,3,61.2,60.0,3131,5.73,5.77,3.52,2
1.0,4,3,4,60.5,59.0,4200,6.54,6.49,3.94,2
0.91,2,6,2,63.7,58.0,3993,6.1,6.17,3.91,2
0.7,4,7,4,59.5,59.0,2862,5.82,5.77,3.45,2
1.13,4,4,4,59.4,58.0,4430,6.8,6.74,4.02,2
0.71,5,7,5,61.2,57.0,4030,5.73,5.8,3.53,2
0.91,4,6,4,62.2,58.0,4979,6.17,6.21,3.85,2
0.71,5,8,5,61.0,56.0,2505,5.77,5.8,3.53,2
0.7,5,4,5,62.3,58.0,2866,5.66,5.7,3.54,2
0.7,5,4,5,62.5,56.0,2644,5.7,5.63,3.54,2
1.01,2,4,2,64.1,56.0,3111,6.37,6.3,4.06,2
0.82,5,6,5,61.3,55.0,3439,6.06,6.08,3.72,2
1.01,2,6,2,64.3,59.0,4197,6.33,6.26,4.05,2
0.9,3,6,3,63.4,59.0,3605,6.07,6.11,3.86,2
1.0,4,6,4,60.8,59.0,4234,6.45,6.41,3.91,2
1.16,3,3,3,62.9,58.0,4586,6.64,6.69,4.19,2
0.72,5,7,5,61.1,57.0,3947,5.78,5.81,3.54,2
0.7,3,5,3,59.0,62.0,2872,5.79,5.81,3.42,2
1.0,4,8,4,62.0,60.0,3634,6.38,6.3,3.93,2
0.71,5,4,5,61.2,56.0,3146,5.74,5.79,3.53,2
1.0,2,4,2,63.8,53.0,4596,6.39,6.27,4.04,2
0.72,3,5,3,60.5,57.0,2919,5.8,5.83,3.52,2
1.01,4,5,4,61.0,58.0,4808,6.53,6.49,3.97,2
1.01,2,7,2,63.8,60.0,4179,6.31,6.36,4.04,2
1.0,1,4,1,57.4,68.0,4368,6.52,6.47,3.73,2
0.9,3,4,3,63.5,57.0,4485,6.02,6.07,3.84,2
1.16,5,3,5,62.8,57.0,3605,6.8,6.64,4.22,2
0.7,5,4,5,61.7,57.0,3185,5.66,5.7,3.5,2
1.12,3,4,3,62.9,58.0,4498,6.55,6.62,4.14,2
1.01,4,8,4,61.5,56.0,4805,6.46,6.39,3.95,2
0.76,5,4,5,61.6,56.0,3424,5.85,5.9,3.62,2
1.01,4,6,4,62.2,58.0,3597,6.4,6.37,3.97,2
1.08,5,4,5,61.2,57.4,4564,6.57,6.63,4.04,2
1.13,4,3,4,60.2,61.0,4430,6.74,6.71,4.05,2
0.8,3,6,3,62.3,57.0,3653,5.91,5.94,3.69,2
0.71,3,7,3,62.4,57.0,2759,5.68,5.73,3.56,2
0.7,5,6,5,61.6,55.0,2806,5.72,5.74,3.53,2
1.17,2,3,2,60.0,64.0,4586,6.91,6.83,4.12,2
0.71,3,6,3,63.2,60.0,2862,5.65,5.61,3.56,2
1.02,2,7,2,63.7,62.0,4443,6.31,6.4,4.05,2
0.53,5,8,5,61.6,55.0,3097,5.21,5.27,3.23,2
1.06,3,3,3,60.4,59.0,4267,6.56,6.61,3.98,2
0.7,3,5,3,59.2,58.0,2676,5.8,5.83,3.44,2
0.7,3,6,3,62.5,58.0,3247,5.63,5.67,3.53,2
0.79,4,6,4,62.8,55.0,2656,5.94,5.88,3.71,2
0.7,5,8,5,61.4,54.2,3752,5.72,5.76,3.52,2
1.22,2,4,2,61.5,64.0,4782,6.93,6.87,4.25,2
0.7,2,8,2,59.2,59.0,4198,5.76,5.79,3.42,2
0.75,5,7,5,62.6,55.0,3129,5.72,5.79,3.6,2
0.9,5,6,5,61.9,56.0,3619,6.18,6.23,3.84,2
1.03,4,3,4,62.0,58.0,3749,6.46,6.41,3.99,2
0.9,2,7,2,64.1,57.0,3084,6.09,6.07,3.9,2
1.07,3,7,3,61.6,56.0,4824,6.54,6.6,4.05,2
1.0,4,6,4,59.4,62.0,4155,6.4,6.37,3.79,2
1.02,3,7,3,63.3,59.0,4478,6.42,6.32,4.03,2
0.91,5,3,5,60.0,57.0,4609,6.29,6.31,3.83,2
1.0,2,6,2,60.1,65.0,4679,6.4,6.44,3.86,2
1.0,3,4,3,62.2,60.0,4389,6.34,6.45,3.98,2
1.03,4,4,4,62.1,59.0,4038,6.47,6.42,4.0,2
1.0,3,4,3,60.7,60.0,4978,6.55,6.49,3.96,2
0.53,5,8,5,62.5,54.0,2905,5.16,5.21,3.24,2
1.06,4,3,4,61.5,58.0,3847,6.59,6.55,4.04,2
1.0,3,8,3,63.7,55.0,4419,6.32,6.37,4.04,2
1.0,3,6,3,63.3,60.0,4749,6.32,6.25,3.98,2
0.73,4,5,4,61.4,59.0,2770,5.83,5.76,3.56,2
1.17,5,2,5,62.3,55.0,4883,6.74,6.77,4.21,2
1.07,4,6,4,61.7,58.0,4366,6.55,6.58,4.05,2
0.91,5,4,5,60.8,58.0,4939,6.27,6.32,3.83,2
0.79,5,7,5,62.2,55.0,3861,5.97,5.9,3.69,2
1.0,1,2,1,65.5,55.0,2875,6.3,6.25,4.11,2
0.9,3,7,3,63.0,58.0,4707,6.13,6.16,3.87,2
0.71,5,3,5,60.2,56.0,2817,5.84,5.89,3.53,2
1.01,3,5,3,63.5,60.0,4672,6.33,6.3,4.01,2
1.02,5,4,5,60.0,59.0,4724,6.56,6.55,3.93,2
1.01,3,3,3,63.1,56.0,4129,6.42,6.36,4.03,2
1.0,4,4,4,62.7,58.0,4200,6.33,6.31,3.96,2
0.71,4,4,4,59.1,61.0,2572,5.87,5.83,3.46,2
0.8,5,4,5,61.8,57.0,3732,5.93,5.89,3.65,2
0.9,3,3,3,58.4,62.0,3334,6.29,6.35,3.69,2
0.7,3,6,3,59.4,59.0,2573,5.75,5.8,3.43,2
0.73,5,8,5,61.4,56.0,3528,5.78,5.81,3.56,2
1.0,2,3,2,61.0,60.0,4496,6.36,6.39,3.89,2
0.7,2,7,2,57.2,62.0,2782,5.81,5.77,3.31,2
0.71,4,7,4,59.0,59.0,3380,5.88,5.82,3.45,2
0.8,3,6,3,62.1,60.0,3471,5.86,5.92,3.66,2
0.74,4,8,4,62.4,59.0,3036,5.73,5.8,3.6,2
0.91,5,5,5,61.3,56.0,4029,6.28,6.21,3.83,2
0.9,4,5,4,60.6,60.0,3407,6.22,6.15,3.75,2
0.9,4,7,4,62.2,59.0,4500,6.18,6.13,3.83,2
0.95,3,2,3,63.4,55.0,3154,6.25,6.21,3.95,2
1.05,2,6,2,57.9,62.0,4729,6.68,6.73,3.88,2
0.9,2,6,2,65.9,60.0,3465,5.98,6.01,3.95,2
0.78,3,5,3,63.0,58.0,2721,5.82,5.86,3.68,2
0.9,4,5,4,60.6,61.0,4079,6.19,6.13,3.73,2
0.76,3,6,3,62.9,57.0,2770,5.79,5.81,3.65,2
1.21,2,7,2,64.0,57.0,4201,6.73,6.67,4.29,2
1.03,5,6,5,62.4,57.0,3807,6.43,6.38,4.0,2
1.01,4,7,4,59.5,60.0,3801,6.59,6.53,3.9,2
0.7,5,6,5,62.2,55.0,2697,5.73,5.68,3.55,2
0.7,5,7,5,61.6,57.0,2846,5.71,5.76,3.53,2
1.01,3,6,3,63.5,56.0,3897,6.38,6.35,4.04,2
1.01,1,2,1,66.9,58.0,2683,6.13,6.07,4.08,2
0.71,5,8,5,60.4,56.0,2516,5.79,5.83,3.51,2
1.01,4,6,4,62.7,58.0,3733,6.38,6.32,3.98,2
1.05,2,3,2,64.3,55.0,4550,6.46,6.42,4.14,2
1.01,4,4,4,61.2,58.0,4559,6.43,6.47,3.95,2
1.25,4,2,4,62.3,59.0,4331,6.82,6.86,4.26,2
1.18,3,2,3,62.2,58.0,4353,6.74,6.79,4.21,2
1.02,4,6,4,61.1,59.0,4541,6.45,6.41,3.93,2
1.03,2,2,2,63.6,57.0,2855,6.38,6.29,4.03,2
1.02,3,4,3,63.5,58.0,4688,6.39,6.36,4.05,2
1.01,1,6,1,60.1,66.0,3597,6.44,6.41,3.86,2
0.9,3,5,3,64.2,60.0,3437,6.02,6.09,3.89,2
1.24,3,2,3,63.3,60.0,3908,6.83,6.75,4.29,2
1.06,5,4,5,62.7,57.0,4523,6.46,6.5,4.06,2
1.01,2,7,2,56.9,61.0,4928,6.65,6.6,3.77,2
1.05,4,4,4,62.8,56.0,3352,6.54,6.47,4.08,2
0.72,3,6,3,63.3,58.0,3219,5.66,5.71,3.6,2
0.9,3,5,3,61.1,55.0,3445,6.21,6.26,3.81,2
1.09,3,3,3,63.2,59.0,4639,6.54,6.5,4.12,2
1.01,3,5,3,63.4,58.0,4672,6.33,6.28,4.0,2
0.6,5,8,5,61.9,55.0,3382,5.41,5.45,3.36,2
0.92,5,2,5,62.4,56.0,3332,6.23,6.19,3.88,2
0.72,5,4,5,60.1,56.0,3122,5.85,5.88,3.52,2
0.71,3,8,3,62.4,59.0,3217,5.68,5.73,3.56,2
0.71,4,7,4,61.8,56.0,3936,5.71,5.68,3.52,2
0.7,4,5,4,60.2,61.0,2999,5.74,5.66,3.43,2
0.91,4,6,4,61.7,58.0,3609,6.22,6.29,3.86,2
0.81,5,7,5,61.3,57.0,3338,6.08,6.03,3.71,2
0.73,5,7,5,62.2,56.0,3270,5.78,5.76,3.59,2
1.27,3,4,3,63.1,57.0,4978,6.88,6.84,4.33,2
0.96,3,5,3,62.6,59.0,3723,6.18,6.29,3.9,2
1.04,2,6,2,64.2,56.0,4321,6.39,6.36,4.09,2
0.71,3,8,3,63.6,58.0,2764,5.64,5.68,3.6,2
1.01,4,4,4,59.4,59.0,3999,6.53,6.56,3.89,2
0.91,4,7,4,62.8,60.0,4969,6.11,6.08,3.83,2
0.7,5,8,5,61.4,57.0,4323,5.71,5.76,3.52,2
1.08,5,5,5,62.7,54.0,3825,6.63,6.57,4.14,2
0.9,4,3,4,59.1,59.0,3385,6.28,6.24,3.7,2
1.01,4,7,4,62.6,57.0,4751,6.35,6.33,3.97,2
0.71,4,8,4,61.6,60.0,2797,5.74,5.69,3.52,2
1.0,4,4,4,59.4,58.0,4788,6.51,6.46,3.85,2
0.7,5,8,5,62.3,55.0,3840,5.64,5.68,3.53,2
0.97,4,6,4,59.9,59.0,4726,6.39,6.36,3.82,2
1.2,2,2,2,63.3,54.4,4659,6.72,6.78,4.27,2
0.82,5,3,5,62.3,57.0,2522,5.98,6.02,3.74,2
0.71,5,4,5,61.7,55.0,3229,5.73,5.75,3.54,2
0.73,5,5,5,62.2,55.0,3183,5.74,5.77,3.58,2
1.01,5,3,5,62.8,57.0,4244,6.36,6.41,4.01,2
0.7,3,7,3,58.7,63.0,2862,5.73,5.69,3.35,2
1.17,4,4,4,62.7,56.0,4914,6.74,6.68,4.21,2
1.0,2,8,2,64.3,62.0,4312,6.18,6.13,3.96,2
0.91,4,4,4,62.2,60.0,3669,6.22,6.16,3.85,2
1.07,4,7,4,61.3,59.0,4943,6.58,6.64,4.05,2
0.79,4,7,4,62.8,60.0,4490,5.89,5.8,3.67,2
0.77,5,8,5,60.6,56.0,2922,5.95,5.9,3.59,2
1.39,4,3,4,62.6,57.0,3985,7.15,7.1,4.46,2
0.77,2,8,2,64.3,56.0,3428,5.84,5.77,3.73,2
0.73,5,5,5,61.0,56.0,3783,5.82,5.86,3.56,2
1.01,4,6,4,62.7,59.0,4497,6.4,6.35,4.0,2
1.01,3,2,3,62.7,55.0,3793,6.42,6.44,4.03,2
0.55,3,7,3,61.2,57.0,2585,5.27,5.29,3.23,2
0.73,4,8,4,60.0,58.0,3620,5.86,5.9,3.53,2
1.01,2,7,2,63.3,57.0,4692,6.33,6.37,4.02,2
1.01,3,6,3,62.1,58.0,4332,6.35,6.41,3.96,2
0.7,5,5,5,62.3,57.0,2723,5.65,5.68,3.53,2
0.71,5,3,5,61.6,56.0,2965,5.71,5.75,3.53,2
1.12,5,5,5,62.1,57.0,4222,6.71,6.65,4.14,2
0.71,3,8,3,61.9,59.0,3366,5.68,5.72,3.53,2
1.0,3,3,3,63.2,58.0,3265,6.43,6.32,4.03,2
0.9,2,5,2,63.8,59.0,3669,6.08,6.05,3.87,2
0.75,3,6,3,62.1,57.0,2500,5.82,5.88,3.63,2
1.02,4,4,4,59.2,59.0,3701,6.57,6.54,3.88,2
0.91,4,5,4,62.5,61.0,4570,6.17,6.05,3.82,2
0.7,3,6,3,62.3,61.0,2593,5.55,5.62,3.48,2
1.01,3,2,3,62.8,57.0,3998,6.37,6.41,4.01,2
0.91,4,3,4,61.9,57.0,3669,6.24,6.19,3.85,2
1.2,3,2,3,59.6,62.0,3880,6.9,6.95,4.13,2
0.71,2,5,2,58.9,61.0,2649,5.81,5.84,3.43,2
0.72,5,6,5,60.3,56.0,2724,5.84,5.81,3.51,2
0.96,5,5,5,62.6,57.0,4355,6.28,6.24,3.92,2
1.07,3,4,3,62.1,58.0,4716,6.53,6.57,4.07,2
0.9,2,4,2,63.5,58.0,2889,6.09,6.14,3.88,2
1.0,1,7,1,65.1,61.0,4435,6.15,6.08,3.98,2
1.08,4,5,4,59.3,61.0,3701,6.66,6.61,3.94,2
0.92,2,5,2,60.6,60.0,4089,6.29,6.32,3.82,2
1.01,2,6,2,57.4,57.0,4632,6.52,6.48,3.73,2
1.2,2,2,2,63.7,58.0,4466,6.61,6.68,4.23,2
1.12,5,5,5,62.4,56.0,4712,6.63,6.67,4.15,2
0.77,4,6,4,61.8,56.0,2889,5.94,5.9,3.66,2
1.21,5,3,5,64.6,56.0,4879,6.67,6.62,4.29,2
0.7,5,5,5,61.4,55.0,2573,5.74,5.69,3.51,2
0.9,2,5,2,64.5,57.0,3615,6.04,6.09,3.91,2
1.01,3,3,3,62.9,58.0,4166,6.34,6.37,4.0,2
1.35,2,3,2,57.9,60.0,4423,7.33,7.29,4.23,2
0.72,5,7,5,62.1,56.0,4285,5.72,5.77,3.57,2
1.08,5,5,5,61.9,58.0,4675,6.55,6.57,4.06,2
0.9,5,4,5,62.7,57.0,4072,6.13,6.15,3.85,2
1.05,4,5,4,61.3,58.0,4318,6.6,6.55,4.03,2
0.7,5,7,5,61.1,56.0,3330,5.75,5.78,3.52,2
1.03,1,4,1,67.0,61.0,4038,6.25,6.17,4.16,2
0.9,4,2,4,60.4,59.0,3141,6.27,6.24,3.78,2
1.02,2,6,2,59.2,58.0,4356,6.51,6.56,3.87,2
1.0,5,6,5,62.3,56.0,3696,6.34,6.27,3.93,2
1.11,3,4,3,61.5,59.0,4029,6.56,6.61,4.05,2
1.01,3,4,3,63.5,55.0,3032,6.32,6.27,4.0,2
0.59,5,7,5,62.0,55.0,2643,5.36,5.41,3.34,2
0.87,5,6,5,61.7,56.0,4188,6.1,6.12,3.77,2
0.84,2,7,2,61.9,61.0,3577,6.03,6.05,3.74,2
1.02,3,7,3,63.0,57.0,4398,6.39,6.44,4.04,2
1.04,4,3,4,62.0,57.0,4368,6.5,6.47,4.02,2
1.06,4,5,4,61.5,58.0,4571,6.6,6.54,4.04,2
1.02,5,2,5,62.0,56.0,4485,6.42,6.45,3.99,2
0.71,2,6,2,63.8,58.0,2801,5.64,5.61,3.59,2
0.9,3,4,3,61.1,63.0,3160,6.12,6.19,3.76,2
0.9,4,5,4,62.9,62.0,3850,6.06,6.02,3.8,2
0.71,3,5,3,61.5,57.0,2543,5.69,5.73,3.51,2
1.15,2,6,2,63.8,57.0,4437,6.65,6.6,4.23,2
0.95,4,3,4,62.5,58.0,3237,6.3,6.24,3.92,2
0.73,5,3,5,61.7,55.0,2733,5.78,5.82,3.58,2
0.8,3,4,3,63.4,58.0,2502,5.87,5.84,3.71,2
1.0,5,4,5,61.4,56.0,4312,6.46,6.41,3.95,2
1.07,5,3,5,62.0,55.0,4958,6.56,6.6,4.08,2
0.75,4,7,4,62.1,57.0,3024,5.9,5.79,3.63,2
0.9,2,4,2,59.0,62.0,3577,6.23,6.27,3.69,2
0.7,5,6,5,62.3,56.0,2515,5.68,5.72,3.55,2
0.9,2,5,2,63.7,58.0,3669,6.12,6.09,3.89,2
0.7,5,6,5,60.3,58.0,2671,5.76,5.81,3.49,2
0.77,3,7,3,62.0,56.0,3318,5.88,5.92,3.66,2
1.26,4,4,4,62.0,56.0,4586,6.92,6.88,4.28,2
0.73,5,3,5,61.1,56.0,2596,5.79,5.83,3.55,2
1.06,5,4,5,62.8,57.0,4402,6.52,6.56,4.11,2
0.77,5,5,5,62.4,54.0,3176,5.89,5.93,3.69,2
1.0,1,6,1,66.7,57.0,3669,6.07,5.99,4.02,2
0.97,4,4,4,58.8,58.0,3346,6.44,6.41,3.78,2
1.02,3,7,3,60.5,63.0,4901,6.54,6.48,3.94,2
1.14,3,3,3,63.5,56.0,4788,6.62,6.58,4.19,2
0.91,4,6,4,59.8,58.0,2564,6.29,6.26,3.75,2
0.9,4,5,4,61.3,59.0,4194,6.21,6.15,3.79,2
0.53,5,7,5,61.9,55.0,2821,5.2,5.21,3.22,2
0.65,5,6,5,61.3,56.0,2921,5.58,5.61,3.43,2
1.02,3,4,3,59.7,58.0,4303,6.53,6.57,3.91,2
0.9,3,5,3,62.7,59.0,4543,6.09,6.16,3.84,2
0.8,3,6,3,63.1,58.0,3093,5.89,5.93,3.73,2
1.0,2,4,2,63.0,56.0,4081,6.31,6.38,4.0,2
1.06,1,2,1,61.0,66.0,2992,6.54,6.35,3.93,2
0.57,5,6,5,60.7,57.0,2507,5.39,5.36,3.26,2
0.82,3,4,3,60.7,56.0,2836,6.04,6.06,3.67,2
0.86,5,4,5,61.8,55.0,2892,6.12,6.14,3.79,2
0.74,4,5,4,59.5,58.0,2574,5.95,5.89,3.52,2
0.74,4,7,4,61.3,59.0,2527,5.83,5.78,3.56,2
0.71,3,5,3,63.3,56.0,2549,5.67,5.74,3.61,2
0.74,4,6,4,62.3,61.0,2723,5.8,5.76,3.6,2
1.01,2,8,2,65.1,57.0,4468,6.27,6.32,4.1,2
0.55,5,6,5,62.3,54.0,2558,5.27,5.29,3.29,2
1.0,4,4,4,61.0,60.0,3472,6.42,6.36,3.9,2
1.02,3,5,3,62.0,57.0,4633,6.41,6.5,4.0,2
1.1,5,4,5,62.5,57.0,4764,6.6,6.56,4.11,2
0.9,4,6,4,61.3,58.0,3714,6.13,6.08,3.74,2
1.0,2,3,2,63.9,60.0,3465,6.26,6.3,4.01,2
1.01,1,6,1,64.8,56.0,4791,6.3,6.25,4.07,2
0.71,4,6,4,62.1,58.0,2777,5.67,5.7,3.53,2
1.12,4,6,4,60.5,59.0,4570,6.73,6.79,4.09,2
1.03,1,2,1,64.6,62.0,3149,6.3,6.21,4.06,2
1.03,4,7,4,61.8,59.0,4758,6.42,6.47,3.98,2
0.84,5,7,5,61.7,53.0,4068,6.08,6.11,3.76,2
0.77,5,7,5,61.0,56.0,3827,5.92,5.94,3.62,2
0.9,3,6,3,61.8,60.0,3803,6.13,6.14,3.79,2
0.77,5,7,5,62.5,56.0,3000,5.87,5.91,3.68,2
1.02,2,4,2,64.0,57.0,3656,6.41,6.37,4.09,2
0.75,5,5,5,62.3,57.0,2973,5.83,5.86,3.64,2
0.71,5,3,5,61.9,56.0,2660,5.71,5.74,3.54,2
0.71,5,7,5,62.4,54.0,2923,5.71,5.74,3.57,2
1.07,4,5,4,62.9,59.0,4401,6.58,6.51,4.12,2
0.81,5,7,5,61.4,57.0,2673,6.0,5.97,3.68,2
1.01,5,4,5,62.3,57.0,4821,6.35,6.4,3.97,2
0.89,4,4,4,60.5,59.0,3489,6.22,6.17,3.75,2
1.02,4,5,4,62.3,58.1,3822,6.41,6.38,4.0,2
0.72,5,5,5,61.4,55.0,2952,5.76,5.8,3.55,2
1.0,4,3,4,58.5,59.0,3808,6.56,6.54,3.83,2
1.0,4,7,4,62.9,61.0,3450,6.3,6.23,3.94,2
0.9,3,6,3,63.6,58.0,3679,6.1,6.13,3.89,2
0.82,3,6,3,59.7,57.0,2841,6.12,6.14,3.66,2
1.01,5,7,5,61.1,57.0,4751,6.52,6.48,3.97,2
0.53,3,8,3,57.5,64.0,2782,5.34,5.37,3.08,2
0.8,3,5,3,59.5,63.0,3158,6.11,6.05,3.61,2
0.74,4,7,4,60.9,62.0,2999,5.83,5.8,3.54,2
0.92,5,2,5,62.0,55.0,3489,6.24,6.27,3.88,2
0.83,5,5,5,62.3,57.0,2800,5.99,6.08,3.76,2
0.6,5,6,5,60.8,57.0,2856,5.44,5.49,3.32,2
0.71,5,7,5,62.1,53.0,2963,5.76,5.73,3.57,2
1.04,3,7,3,60.9,59.0,4486,6.58,6.62,4.02,2
0.91,4,5,4,61.3,60.0,3363,6.2,6.17,3.79,2
0.72,5,3,5,60.4,56.0,3005,5.8,5.86,3.52,2
0.9,4,5,4,62.7,59.0,3841,6.1,6.14,3.84,2
0.8,3,4,3,62.5,56.0,2919,5.92,5.96,3.71,2
0.91,4,3,4,62.0,59.0,2913,6.18,6.23,3.85,2
0.74,5,4,5,62.5,55.0,3287,5.76,5.79,3.61,2
0.9,3,4,3,62.0,58.0,3324,6.11,6.12,3.79,2
0.9,1,3,1,65.8,55.0,2666,6.05,6.01,3.97,2
0.81,3,7,3,63.8,58.0,2972,5.85,5.97,3.77,2
1.01,2,8,2,63.6,61.0,3959,6.35,6.33,4.03,2
1.11,3,7,3,61.7,63.0,4177,6.65,6.54,4.07,2
1.08,2,2,2,64.3,58.0,3980,6.46,6.44,4.15,2
0.52,5,6,5,62.2,55.0,2783,5.14,5.18,3.21,2
1.06,5,4,5,61.7,60.0,4547,6.53,6.51,4.02,2
0.9,3,6,3,62.4,58.0,3569,6.15,6.19,3.85,2
0.9,5,7,5,59.1,59.0,4439,6.31,6.37,3.75,2
0.7,5,7,5,61.5,56.0,2940,5.73,5.68,3.51,2
0.8,3,4,3,63.0,57.0,3005,5.89,5.95,3.73,2
1.01,4,7,4,58.6,58.0,4308,6.66,6.62,3.89,2
0.74,3,7,3,63.4,55.0,3357,5.78,5.76,3.66,2
0.9,2,6,2,64.3,57.0,3210,6.16,6.06,3.93,2
1.02,5,7,5,60.3,57.0,4712,6.5,6.53,3.95,2
1.01,2,8,2,57.6,62.0,4338,6.66,6.56,3.81,2
0.71,5,7,5,62.4,57.0,3354,5.67,5.71,3.55,2
1.0,1,6,1,56.9,63.0,4688,6.45,6.52,3.69,2
0.91,5,5,5,62.3,57.0,4257,6.18,6.24,3.87,2
1.02,2,8,2,57.7,64.0,4246,6.7,6.62,3.84,2
1.02,4,4,4,62.5,60.0,3199,6.41,6.39,4.0,2
0.78,4,7,4,62.5,57.0,3444,5.94,5.9,3.7,2
1.0,4,2,4,62.8,59.0,3780,6.37,6.27,3.97,2
1.17,5,2,5,62.1,57.0,4617,6.74,6.81,4.21,2
1.02,5,2,5,62.8,54.0,3856,6.46,6.43,4.05,2
0.76,4,4,4,59.6,57.0,2792,5.91,5.86,3.51,2
0.89,3,7,3,62.7,57.0,4003,6.08,6.13,3.83,2
0.9,4,6,4,62.0,61.0,3704,6.16,6.14,3.81,2
1.03,5,2,5,62.4,56.0,4054,6.44,6.48,4.03,2
0.9,5,4,5,61.6,56.0,4740,6.17,6.23,3.82,2
0.9,4,7,4,63.0,57.0,3084,6.08,6.05,3.82,2
0.9,3,3,3,61.6,57.0,3581,6.13,6.17,3.79,2
0.71,5,7,5,62.4,56.0,2681,5.68,5.7,3.55,2
0.7,1,8,1,58.5,62.0,3296,5.72,5.81,3.37,2
1.01,4,6,4,59.6,59.0,4197,6.59,6.52,3.91,2
0.97,4,8,4,60.4,61.0,3585,6.4,6.37,3.86,2
1.01,2,2,2,60.4,64.0,4129,6.48,6.44,3.9,2
0.6,5,6,5,61.0,57.0,2718,5.43,5.46,3.32,2
0.75,3,7,3,62.8,55.0,3206,5.77,5.79,3.63,2
0.55,4,8,4,60.3,59.0,3006,5.34,5.3,3.21,2
0.53,5,7,5,62.1,55.0,2604,5.18,5.23,3.23,2
0.71,3,5,3,63.1,54.0,2574,5.64,5.7,3.58,2
1.0,4,7,4,58.5,61.0,4202,6.52,6.48,3.8,2
0.7,3,6,3,61.9,58.0,2900,5.71,5.72,3.54,2
0.96,4,7,4,60.0,60.0,4864,6.44,6.39,3.85,2
1.0,3,7,3,63.0,54.0,4630,6.33,6.37,4.0,2
0.97,4,8,4,62.0,60.0,4639,6.29,6.25,3.89,2
0.78,4,6,4,60.8,60.0,2826,5.97,5.94,3.62,2
1.02,4,5,4,62.5,59.0,4370,6.42,6.37,4.0,2
1.06,5,3,5,62.6,56.0,4646,6.46,6.54,4.07,2
0.9,2,7,2,63.1,58.0,4580,6.11,6.15,3.87,2
0.73,5,5,5,60.2,55.0,3389,5.85,5.9,3.54,2
0.95,3,4,3,59.0,59.0,3335,6.38,6.51,3.77,2
0.92,5,2,5,62.3,56.0,3170,6.24,6.29,3.9,2
0.71,5,7,5,61.6,57.0,3112,5.71,5.79,3.54,2
0.71,5,6,5,61.2,56.0,3116,5.77,5.79,3.54,2
1.09,5,6,5,61.2,57.0,4981,6.64,6.6,4.05,2
0.9,2,6,2,64.2,62.0,2964,6.08,6.0,3.88,2
0.75,5,3,5,61.9,54.1,2564,5.82,5.85,3.61,2
0.72,5,7,5,61.5,56.0,3601,5.77,5.81,3.56,2
0.78,3,5,3,62.6,58.0,3113,5.81,5.89,3.66,2
1.0,4,3,4,62.7,62.0,3918,6.32,6.27,3.95,2
1.03,4,8,4,62.3,58.0,3675,6.5,6.4,4.03,2
1.03,2,2,2,64.1,62.0,3149,6.37,6.33,4.07,2
0.9,4,6,4,60.4,59.0,4062,6.29,6.32,3.81,2
0.9,2,8,2,62.3,58.0,3806,6.05,6.27,3.84,2
0.7,4,7,4,62.6,59.0,2887,5.66,5.69,3.55,2
