carat,cut,color,clarity,depth,table,price,x,y,z,cluster
2.4,1,2,1,65.4,56.0,15824,8.35,8.29,5.44,4
1.74,5,4,5,61.5,55.0,13761,7.79,7.73,4.77,4
2.44,3,2,3,58.1,60.0,18430,8.89,8.93,5.18,4
1.7,4,5,4,61.7,58.0,13256,7.69,7.6,4.72,4
1.75,3,8,3,61.4,60.0,15544,7.76,7.8,4.78,4
2.3,5,4,5,61.6,56.0,18304,8.48,8.52,5.24,4
2.09,4,2,4,60.0,60.0,13212,8.37,8.32,5.01,4
2.03,4,5,4,60.9,59.0,18166,8.17,8.14,4.97,4
1.9,4,6,4,62.9,61.0,12812,7.78,7.73,4.88,4
1.87,3,4,3,62.9,58.0,14308,7.79,7.83,4.91,4
2.0,3,5,3,61.8,61.0,18524,8.0,8.09,4.97,4
2.3,4,2,4,59.6,59.0,12499,8.61,8.56,5.12,4
2.21,4,2,4,62.7,57.0,13642,8.33,8.25,5.2,4
2.11,5,8,5,62.7,56.0,16404,8.25,8.18,5.14,4
1.62,5,5,5,61.7,56.0,14777,7.53,7.57,4.66,4
2.05,3,4,3,62.4,58.0,15949,8.1,8.15,5.07,4
2.11,3,7,3,62.4,61.0,17871,8.1,8.19,5.08,4
2.2,3,3,3,60.2,60.0,15424,8.42,8.49,5.09,4
2.0,4,4,4,58.2,60.0,18371,8.34,8.26,4.83,4
1.67,5,4,5,62.6,56.0,12945,7.55,7.57,4.73,4
2.02,1,3,1,64.5,60.0,12592,7.94,7.82,5.08,4
2.02,3,3,3,61.1,61.0,13865,8.08,8.11,4.95,4
2.0,1,7,1,59.9,61.0,15540,8.16,8.04,4.86,4
1.52,4,8,4,59.5,61.0,12823,7.5,7.43,4.44,4
1.52,4,7,4,59.9,60.0,16779,7.47,7.39,4.45,4
1.5,4,6,4,60.9,60.0,13853,7.42,7.35,4.5,4
1.19,3,8,3,59.4,56.0,15767,6.95,7.0,4.14,4
2.02,3,7,3,59.8,59.0,18731,8.11,8.2,4.88,4
1.25,5,7,5,62.6,56.0,13536,6.83,6.91,4.3,4
2.08,2,3,2,63.8,58.0,13956,8.02,8.1,5.14,4
2.2,5,3,5,61.7,55.0,17895,8.37,8.41,5.18,4
1.51,3,6,3,61.9,63.0,13945,7.35,7.26,4.52,4
2.04,3,2,3,62.6,58.0,14527,8.06,8.11,5.06,4
1.53,5,6,5,61.5,59.0,15592,7.38,7.46,4.56,4
1.51,2,5,2,63.3,60.0,12756,7.2,7.28,4.58,4
2.0,3,2,3,63.0,59.0,15076,7.97,8.0,5.03,4
2.02,3,6,3,62.8,59.0,15987,7.9,7.98,4.99,4
1.67,5,3,5,61.9,57.0,12406,7.56,7.59,4.69,4
2.11,3,8,3,60.9,60.0,18407,8.21,8.28,5.02,4
2.1,4,4,4,60.4,59.0,16479,8.28,8.33,5.02,4
1.52,4,7,4,61.8,59.0,14577,7.38,7.31,4.54,4
1.51,4,6,4,62.7,59.0,13134,7.31,7.23,4.56,4
2.0,5,4,5,61.8,57.0,12654,8.05,8.01,4.96,4
1.54,5,6,5,61.9,57.0,12978,7.42,7.35,4.57,4
1.51,2,5,2,64.0,57.0,12319,7.31,7.2,4.64,4
2.01,4,4,4,61.2,62.0,12829,8.18,8.12,4.99,4
1.57,4,8,4,62.3,59.0,12417,7.44,7.39,4.62,4
2.02,2,3,2,64.3,56.0,13286,7.85,7.99,5.09,4
2.07,4,7,4,61.4,58.0,13786,8.24,8.19,5.04,4
1.71,2,8,2,64.1,59.0,14426,7.51,7.46,4.8,4
2.0,4,3,4,61.8,56.0,17716,8.11,8.04,4.99,4
2.01,4,5,4,61.2,57.2,18705,8.08,8.14,4.97,4
1.5,5,5,5,61.4,59.0,13428,7.37,7.32,4.5,4
2.18,3,3,3,63.3,58.0,12220,8.22,8.18,5.19,4
1.0,5,8,5,60.7,56.0,14498,6.47,6.54,3.95,4
1.54,4,7,4,62.7,58.0,15316,7.37,7.33,4.61,4
1.33,5,6,5,61.9,55.0,15031,7.02,7.07,4.36,4
2.03,1,4,1,65.4,58.0,14646,7.91,7.88,5.16,4
2.6,5,2,5,62.5,56.0,18369,8.81,8.76,5.49,4
1.66,3,6,3,61.4,58.0,16294,7.63,7.68,4.7,4
1.79,3,3,3,60.5,56.0,12610,7.87,7.9,4.77,4
2.4,5,3,5,63.8,58.0,17039,8.41,8.37,5.35,4
2.02,5,3,5,60.9,60.0,14027,8.08,8.14,4.94,4
2.01,2,3,2,63.5,60.0,12985,7.86,7.94,5.02,4
1.5,3,7,3,62.9,56.0,13892,7.31,7.22,4.57,4
1.72,4,4,4,61.3,59.0,13486,7.69,7.72,4.72,4
1.52,3,4,3,62.8,56.0,12648,7.3,7.32,4.59,4
1.6,2,4,2,59.9,61.0,12546,7.59,7.56,4.54,4
1.5,4,6,4,58.8,58.0,17203,7.51,7.43,4.39,4
1.71,3,5,3,61.3,54.0,17206,7.69,7.74,4.73,4
2.06,4,3,4,60.1,58.0,14982,8.32,8.26,4.98,4
2.03,4,7,4,62.9,57.0,16629,8.04,7.98,5.04,4
2.01,4,5,4,59.9,62.0,17014,8.15,8.04,4.85,4
1.63,4,7,4,61.8,58.0,13678,7.57,7.49,4.65,4
2.01,4,5,4,60.8,61.0,12260,8.14,8.07,4.93,4
1.51,2,6,2,63.7,58.0,14654,7.18,7.24,4.59,4
2.09,5,4,5,60.6,57.0,14383,8.34,8.29,5.04,4
1.2,5,7,5,61.8,56.0,16256,6.78,6.87,4.22,4
2.54,5,3,5,61.4,54.0,12687,8.83,8.78,5.41,4
2.0,3,4,3,62.6,56.0,15446,7.98,8.09,5.03,4
2.72,5,2,5,62.1,56.0,17801,8.97,8.93,5.56,4
2.01,3,3,3,59.5,58.0,13669,8.18,8.21,4.88,4
2.13,2,4,2,59.2,58.0,16062,8.35,8.41,4.96,4
2.15,5,4,5,60.3,59.0,16146,8.34,8.41,5.05,4
2.05,4,2,4,62.5,60.0,15109,8.14,8.09,5.07,4
2.52,3,5,3,63.2,58.0,17689,8.65,8.61,5.45,4
2.01,4,2,4,62.0,59.0,12403,8.04,8.1,5.0,4
2.03,5,6,5,61.6,55.0,18578,8.19,8.14,5.03,4
2.03,4,5,4,61.9,59.0,15322,8.14,8.09,5.02,4
1.69,5,3,5,60.5,56.0,13645,7.74,7.77,4.69,4
2.0,2,5,2,64.2,59.0,17740,7.84,7.93,5.06,4
2.07,3,3,3,62.3,60.0,15847,8.12,8.16,5.07,4
3.24,4,4,4,62.1,58.0,12300,9.44,9.4,5.85,4
2.0,4,2,4,63.0,59.0,15214,8.0,7.97,5.03,4
2.01,4,2,4,60.7,61.0,12209,8.15,8.1,4.93,4
2.06,5,6,5,62.7,57.0,15970,8.19,8.09,5.1,4
1.62,2,4,2,61.5,60.8,12429,7.48,7.53,4.62,4
1.19,5,8,5,62.0,57.0,12795,6.76,6.86,4.22,4
2.07,5,3,5,62.0,55.0,16189,8.12,8.22,5.07,4
1.95,3,4,3,62.9,58.0,14603,7.86,7.94,4.97,4
2.01,1,5,1,65.0,60.0,13721,7.8,7.73,5.05,4
1.24,5,6,5,61.2,55.0,15026,6.94,6.98,4.26,4
2.19,3,7,3,62.4,61.0,18067,8.23,8.31,5.16,4
1.7,5,5,5,62.5,57.0,13398,7.61,7.57,4.74,4
1.51,5,5,5,59.8,57.0,13214,7.48,7.53,4.48,4
1.7,4,7,4,61.8,58.0,15804,7.62,7.52,4.68,4
1.71,3,4,3,58.8,60.0,12493,7.8,7.85,4.6,4
1.51,4,6,4,61.6,58.0,14817,7.35,7.32,4.52,4
1.7,5,5,5,62.9,55.0,15756,7.66,7.6,4.8,4
1.54,4,5,4,61.8,58.0,13120,7.43,7.39,4.58,4
1.51,5,8,5,60.9,57.0,15776,7.42,7.45,4.53,4
2.22,5,3,5,62.7,61.0,14416,8.31,8.23,5.19,4
1.68,5,5,5,62.5,54.0,15740,7.61,7.64,4.76,4
2.12,5,4,5,62.4,57.0,16466,8.19,8.16,5.1,4
1.56,5,5,5,62.3,53.0,13787,7.41,7.49,4.64,4
1.53,3,6,3,60.3,58.0,15079,7.48,7.51,4.52,4
2.18,4,2,4,62.9,59.0,13938,8.25,8.21,5.18,4
1.51,4,6,4,63.0,56.0,13248,7.3,7.26,4.59,4
1.54,4,5,4,59.8,58.0,12522,7.45,7.49,4.47,4
1.5,4,5,4,61.2,59.0,12821,7.4,7.31,4.5,4
1.22,5,7,5,61.6,56.0,14414,6.85,6.88,4.23,4
1.66,5,4,5,61.5,56.0,15210,7.6,7.66,4.69,4
2.08,5,2,5,61.0,55.0,17986,8.32,8.25,5.05,4
1.53,2,4,2,63.1,57.0,13248,7.25,7.34,4.6,4
1.51,4,5,4,60.7,60.0,12551,7.4,7.36,4.48,4
2.02,5,3,5,62.4,56.0,16128,8.07,8.11,5.05,4
2.07,4,4,4,62.0,58.0,13786,8.17,8.09,5.04,4
1.2,5,7,5,61.6,57.0,13474,6.78,6.83,4.19,4
1.61,3,5,3,62.6,56.0,12028,7.44,7.54,4.69,4
2.02,5,3,5,61.7,57.0,13109,8.05,8.12,4.99,4
1.6,5,6,5,62.2,55.0,12379,7.47,7.5,4.65,4
1.71,5,5,5,62.2,55.0,17595,7.72,7.65,4.78,4
1.51,3,5,3,58.7,63.0,12551,7.45,7.4,4.36,4
2.11,3,5,3,62.2,60.0,16188,8.15,8.19,5.08,4
1.5,3,6,3,61.9,60.0,13001,7.29,7.32,4.52,4
2.18,2,4,2,63.8,57.0,12825,8.24,8.17,5.23,4
1.5,4,8,4,62.4,58.0,12179,7.31,7.27,4.55,4
2.01,3,5,3,63.5,60.0,15038,7.98,7.89,5.04,4
2.01,4,3,4,60.3,62.0,15939,8.13,8.08,4.89,4
1.56,3,4,3,63.3,58.0,12098,7.3,7.35,4.64,4
2.08,5,2,5,62.3,55.0,12179,8.23,8.17,5.11,4
1.83,3,5,3,60.5,59.0,18358,7.89,7.99,4.8,4
2.01,3,7,3,60.6,59.0,17118,8.11,8.25,4.96,4
1.5,5,5,5,62.2,55.0,16948,7.33,7.35,4.57,4
2.28,5,7,5,62.0,55.0,16969,8.49,8.45,5.25,4
1.53,5,8,5,61.2,56.0,13714,7.48,7.45,4.57,4
2.58,3,8,3,58.9,63.0,14749,9.08,9.01,5.33,4
1.61,5,5,5,61.9,55.0,14341,7.58,7.55,4.68,4
1.52,4,6,4,59.4,55.0,14388,7.52,7.46,4.45,4
1.51,3,7,3,62.4,59.0,14709,7.26,7.36,4.56,4
2.02,5,3,5,62.1,56.0,18324,8.13,8.09,5.04,4
2.01,4,5,4,59.4,62.0,14939,8.27,8.22,4.9,4
2.05,4,5,4,58.7,60.0,17988,8.4,8.32,4.91,4
1.61,4,4,4,62.5,58.0,12242,7.57,7.46,4.7,4
2.01,4,2,4,60.1,59.0,15185,8.25,8.18,4.94,4
2.01,4,6,4,58.4,59.0,13610,8.26,8.24,4.82,4
2.5,5,2,5,63.8,53.0,15246,8.56,8.5,5.45,4
2.09,3,4,3,60.1,63.0,12295,8.21,8.16,4.92,4
2.02,2,2,2,63.5,60.0,12798,7.93,7.98,5.05,4
1.51,5,5,5,61.8,57.0,15118,7.36,7.31,4.53,4
1.73,4,4,4,59.2,61.0,13221,7.82,7.78,4.62,4
2.01,2,4,2,62.3,60.0,14426,7.95,7.97,4.96,4
1.36,5,6,5,61.3,57.0,15247,7.13,7.23,4.4,4
1.52,5,6,5,62.0,54.0,12182,7.44,7.36,4.59,4
2.1,4,2,4,59.1,58.0,12494,8.46,8.4,4.98,4
2.0,5,4,5,62.8,52.0,18440,8.05,8.1,5.06,4
2.0,4,3,4,59.5,62.0,15651,8.21,8.13,4.86,4
1.89,5,4,5,61.6,56.0,17553,7.92,7.95,4.89,4
1.8,3,7,3,62.2,57.0,17273,7.81,7.89,4.88,4
1.83,5,4,5,61.5,56.0,15032,7.87,7.81,4.82,4
1.52,4,8,4,59.2,61.0,12823,7.59,7.55,4.48,4
2.01,5,3,5,62.9,56.0,13574,8.06,8.03,5.06,4
1.5,3,7,3,62.1,60.0,14256,7.27,7.31,4.53,4
1.5,4,4,4,63.0,59.0,13107,7.3,7.23,4.58,4
1.68,4,5,4,58.2,57.0,13445,7.89,7.85,4.58,4
1.52,3,6,3,63.7,57.0,16786,7.28,7.31,4.65,4
2.01,5,5,5,61.7,57.0,18259,8.13,8.1,5.01,4
1.91,4,3,4,63.0,59.0,13367,7.91,7.87,4.97,4
2.01,2,5,2,63.1,59.0,18572,7.98,8.03,5.05,4
1.51,5,6,5,62.6,57.0,12252,7.31,7.25,4.56,4
2.23,4,3,4,61.2,58.0,18149,8.43,8.36,5.14,4
2.0,3,3,3,62.9,59.2,15081,7.95,8.08,5.05,4
1.92,5,4,5,61.3,57.0,15472,8.0,8.06,4.92,4
1.58,4,6,4,61.4,61.0,12512,7.48,7.45,4.58,4
2.0,2,7,2,57.3,65.0,13320,8.26,8.22,4.72,4
2.01,4,4,4,61.6,58.0,16499,8.12,8.02,4.97,4
1.7,5,6,5,62.3,56.0,18055,7.65,7.61,4.75,4
2.11,4,5,4,61.4,62.0,13069,8.25,8.21,5.05,4
2.05,3,4,3,63.5,62.0,15701,8.05,7.91,5.07,4
2.01,4,3,4,60.5,58.0,12829,8.2,8.06,4.92,4
2.02,4,3,4,62.5,59.0,16191,8.05,8.01,5.02,4
1.72,5,5,5,62.0,57.0,18431,7.63,7.72,4.76,4
1.74,5,7,5,62.2,56.0,15992,7.72,7.67,4.79,4
1.57,5,5,5,62.7,55.0,12506,7.42,7.49,4.68,4
1.88,3,4,3,63.1,55.0,12339,7.86,7.81,4.94,4
1.51,4,6,4,62.1,59.0,13074,7.37,7.26,4.54,4
2.03,3,5,3,61.3,59.0,18257,8.08,8.11,4.96,4
2.02,4,3,4,61.2,59.0,17153,8.13,8.05,4.95,4
2.12,4,4,4,61.5,59.0,13307,8.26,8.21,5.06,4
2.01,2,6,2,64.0,58.0,17313,7.94,7.83,5.05,4
2.05,4,2,4,60.1,58.0,15067,8.25,8.19,4.94,4
1.69,4,6,4,58.7,59.0,16583,7.87,7.78,4.59,4
2.8,4,3,4,61.1,59.0,15030,9.03,8.98,5.5,4
1.25,5,5,5,61.3,57.0,13096,6.9,6.94,4.24,4
2.02,4,3,4,61.4,58.0,14240,8.14,8.07,4.98,4
1.16,5,6,5,61.5,56.0,13595,6.76,6.81,4.17,4
1.51,4,6,4,62.0,62.0,13771,7.35,7.23,4.52,4
1.53,4,5,4,62.6,60.0,14699,7.39,7.3,4.6,4
2.02,4,5,4,62.8,60.0,17692,8.02,7.96,5.02,4
2.51,5,4,5,62.0,57.0,17162,8.72,8.67,5.39,4
1.3,5,8,5,61.6,55.7,15535,6.98,7.02,4.31,4
1.7,5,3,5,60.1,57.0,12099,7.8,7.77,4.68,4
1.51,3,5,3,59.5,59.0,14028,7.41,7.45,4.42,4
1.52,5,6,5,61.2,55.0,12153,7.4,7.43,4.54,4
2.01,2,3,2,62.5,56.0,17365,7.96,8.0,4.99,4
2.47,4,3,4,62.5,56.0,14970,8.65,8.6,5.39,4
2.11,4,2,4,61.0,58.0,12554,8.29,8.2,5.03,4
2.01,5,6,5,61.6,55.0,18183,8.08,8.02,4.97,4
2.01,5,4,5,63.0,55.0,15395,8.03,7.97,5.04,4
1.75,4,5,4,61.5,59.0,16783,7.76,7.66,4.74,4
2.15,5,3,5,62.5,57.0,14534,8.2,8.16,5.11,4
1.33,5,5,5,62.2,54.0,12255,7.02,7.06,4.38,4
1.86,3,4,3,62.6,58.0,14383,7.77,7.82,4.88,4
1.51,5,6,5,62.4,53.0,15688,7.37,7.32,4.58,4
1.5,5,5,5,63.0,56.0,12821,7.32,7.26,4.59,4
2.01,4,8,4,61.8,59.0,17235,8.15,8.07,5.01,4
1.5,3,8,3,63.6,55.0,14368,7.17,7.24,4.58,4
1.6,4,4,4,60.0,59.0,12210,7.61,7.58,4.56,4
1.52,4,8,4,59.8,58.0,12707,7.51,7.55,4.5,4
2.0,3,3,3,58.5,58.0,15249,8.24,8.28,4.83,4
2.13,3,2,3,62.8,58.0,13996,8.13,8.17,5.12,4
1.5,4,8,4,61.6,59.0,13445,7.4,7.3,4.53,4
2.08,5,2,5,61.6,58.0,13038,8.15,8.22,5.04,4
1.5,4,5,4,62.4,60.0,13009,7.29,7.22,4.53,4
2.03,4,4,4,61.6,58.0,16075,8.17,8.09,5.01,4
2.53,5,3,5,62.4,57.0,16709,8.68,8.59,5.39,4
1.62,5,5,5,62.2,56.0,12295,7.48,7.53,4.67,4
2.01,4,5,4,59.8,58.0,15977,8.21,8.15,4.89,4
2.02,3,3,3,59.8,59.0,16192,8.21,8.3,4.94,4
1.04,3,8,3,61.3,56.0,18542,6.53,6.55,4.01,4
2.02,3,3,3,63.2,53.0,16179,8.09,8.18,5.14,4
1.51,4,6,4,60.0,60.0,16551,7.42,7.39,4.44,4
1.01,3,8,3,61.6,56.0,16087,6.43,6.46,3.97,4
1.51,3,5,3,63.5,59.0,12906,7.2,7.13,4.55,4
1.52,5,7,5,62.0,56.0,12907,7.36,7.34,4.56,4
2.05,3,3,3,59.8,56.0,12839,8.32,8.41,5.0,4
1.5,4,7,4,59.5,61.0,17143,7.46,7.43,4.43,4
2.02,4,7,4,61.0,59.0,18117,8.18,8.12,4.97,4
2.02,5,2,5,62.7,54.2,12884,8.03,8.08,5.05,4
1.57,5,5,5,62.3,56.0,15144,7.48,7.41,4.64,4
2.14,4,3,4,59.3,59.0,15418,8.39,8.43,5.0,4
1.71,5,4,5,61.4,56.0,14292,7.68,7.71,4.72,4
2.01,3,3,3,62.5,61.0,15675,7.97,8.03,5.0,4
1.58,4,8,4,60.2,58.0,13329,7.6,7.46,4.56,4
2.01,1,3,1,66.3,57.0,15729,7.79,7.74,5.15,4
1.75,4,5,4,62.8,59.0,16220,7.62,7.53,4.76,4
2.0,4,7,4,62.2,56.0,17760,8.14,8.06,5.04,4
1.71,4,5,4,62.3,58.0,17197,7.65,7.61,4.75,4
1.59,3,8,3,61.4,60.0,12846,7.47,7.6,4.63,4
2.01,4,4,4,62.0,60.0,14364,8.11,8.04,5.02,4
1.59,4,4,4,63.0,58.0,12409,7.48,7.43,4.7,4
1.51,3,5,3,63.5,55.0,13624,7.26,7.3,4.62,4
1.5,4,6,4,62.3,58.0,15153,7.28,7.33,4.55,4
1.52,4,5,4,60.4,59.0,16104,7.48,7.38,4.49,4
2.15,4,5,4,58.9,58.0,15751,8.46,8.41,4.97,4
2.02,3,4,3,62.7,59.0,15666,8.04,7.98,5.02,4
2.01,2,5,2,63.9,60.0,17804,7.81,7.75,4.97,4
2.02,4,4,4,60.8,62.0,18207,8.17,8.12,4.95,4
2.14,5,3,5,62.1,58.0,17213,8.21,8.26,5.11,4
2.3,4,4,4,60.6,59.0,14042,8.4,8.37,5.08,4
2.02,3,4,3,63.4,60.0,17672,7.96,8.04,5.07,4
1.75,5,3,5,61.6,55.0,12531,7.72,7.77,4.77,4
2.06,4,5,4,62.7,58.0,17650,8.12,8.09,5.08,4
1.75,4,3,4,60.6,60.0,12416,7.8,7.84,4.74,4
1.5,2,8,2,64.1,54.0,13232,7.17,7.24,4.62,4
1.51,3,8,3,63.1,62.0,14205,7.24,7.22,4.56,4
2.02,4,4,4,63.0,60.0,13453,7.85,7.79,4.93,4
2.02,2,3,2,57.9,62.0,16789,8.25,8.3,4.79,4
2.05,5,2,5,61.6,55.0,12654,8.18,8.11,5.02,4
2.01,3,3,3,63.0,59.0,18500,7.87,7.94,4.98,4
1.52,4,7,4,60.1,59.0,16187,7.49,7.45,4.49,4
2.01,4,3,4,62.6,59.0,16778,8.04,8.01,5.02,4
2.11,4,7,4,62.4,61.0,18034,8.19,8.1,5.08,4
1.54,5,6,5,61.9,56.0,12195,7.44,7.38,4.59,4
2.0,1,6,1,70.2,57.0,15351,7.63,7.59,5.34,4
2.16,4,3,4,62.9,55.0,17313,8.28,8.2,5.18,4
1.97,4,6,4,61.1,58.0,14542,8.11,8.05,4.94,4
2.11,4,4,4,60.8,61.0,16395,8.32,8.28,5.05,4
2.0,2,8,2,60.3,56.0,16425,8.08,8.11,4.88,4
2.24,3,4,3,62.3,57.0,16077,8.3,8.36,5.19,4
2.0,3,7,3,62.9,56.0,16064,7.94,8.0,5.01,4
2.01,4,4,4,61.1,61.0,15908,8.14,8.09,4.96,4
1.68,5,5,5,62.0,55.0,16985,7.59,7.66,4.73,4
1.63,5,3,5,62.3,54.7,12174,7.49,7.52,4.69,4
2.37,5,2,5,62.2,57.0,16059,8.52,8.58,5.32,4
1.5,4,6,4,61.3,58.0,13506,7.36,7.31,4.5,4
1.51,4,6,4,59.1,60.0,15253,7.52,7.45,4.42,4
1.22,5,6,5,61.5,58.0,12906,6.85,6.9,4.23,4
2.0,5,4,5,60.5,56.0,13320,8.34,8.22,5.01,4
1.52,4,7,4,62.5,59.0,12418,7.33,7.26,4.56,4
1.53,4,6,4,58.5,60.0,14483,7.62,7.56,4.44,4
2.05,4,5,4,62.2,56.0,13767,8.19,8.08,5.06,4
1.61,5,4,5,61.8,56.0,13873,7.48,7.52,4.63,4
2.01,3,3,3,61.7,60.0,13464,7.99,8.12,4.97,4
2.01,3,2,3,63.2,55.0,13596,7.97,8.04,5.07,4
2.07,5,5,5,62.0,55.0,17095,8.23,8.13,5.07,4
2.01,3,2,3,59.3,62.0,12257,8.15,8.2,4.85,4
2.26,4,4,4,61.1,57.0,13885,8.45,8.4,5.15,4
1.51,4,8,4,61.6,57.0,12738,7.41,7.32,4.54,4
1.71,2,4,2,63.7,58.0,13068,7.57,7.54,4.81,4
2.22,4,6,4,59.2,59.0,13553,8.54,8.46,5.03,4
1.51,3,5,3,60.2,63.0,12430,7.39,7.36,4.44,4
2.23,3,2,3,60.5,61.0,12655,8.4,8.47,5.1,4
1.5,5,3,5,61.3,56.0,12725,7.34,7.41,4.52,4
1.51,3,8,3,62.3,59.0,14112,7.29,7.34,4.56,4
2.59,5,2,5,61.7,56.0,16465,8.83,8.77,5.43,4
1.5,5,4,5,61.2,57.0,14304,7.34,7.4,4.51,4
2.25,2,2,2,62.4,61.0,15287,8.29,8.35,5.19,4
1.52,4,5,4,61.5,58.0,13207,7.39,7.31,4.52,4
2.0,4,4,4,62.5,58.0,12940,8.14,8.03,5.05,4
1.33,5,5,5,61.7,58.0,12345,7.04,7.07,4.35,4
2.18,2,4,2,60.4,64.0,16842,8.47,8.38,5.09,4
2.01,3,5,3,62.1,60.0,18398,7.94,8.03,4.96,4
1.51,3,7,3,63.2,58.0,14904,7.24,7.16,4.55,4
1.5,3,6,3,63.9,57.0,13037,7.16,7.23,4.6,4
2.04,5,2,5,59.1,59.0,12554,8.29,8.24,4.88,4
2.0,2,2,2,58.0,62.0,13542,8.17,8.25,4.76,4
2.5,4,4,4,62.7,59.0,12071,8.65,8.61,5.41,4
2.01,4,3,4,61.1,60.0,17592,8.12,8.06,4.94,4
2.09,5,4,5,60.6,57.0,16703,8.3,8.2,5.0,4
2.58,1,6,1,65.2,59.0,12500,8.58,8.51,5.57,4
2.15,5,2,5,60.9,55.0,15613,8.35,8.39,5.1,4
1.51,4,7,4,62.7,58.0,16669,7.33,7.25,4.57,4
2.03,5,5,5,60.3,56.0,16224,8.27,8.21,4.97,4
2.05,4,7,4,59.7,59.0,17237,8.39,8.27,4.97,4
2.0,2,4,2,63.6,57.0,13480,8.01,7.97,5.08,4
1.7,2,8,2,63.6,56.0,17485,7.56,7.5,4.79,4
2.0,4,4,4,59.8,60.0,13986,8.04,8.01,4.8,4
1.72,2,8,2,63.4,62.0,12248,7.53,7.59,4.79,4
1.75,2,8,2,63.8,57.0,12918,7.63,7.53,4.84,4
1.52,2,7,2,63.9,56.0,15649,7.21,7.25,4.62,4
2.01,5,8,5,62.1,56.0,18674,8.02,8.11,5.01,4
2.21,4,5,4,60.7,62.0,15970,8.48,8.42,5.13,4
2.33,5,3,5,62.4,57.0,15073,8.52,8.47,5.31,4
1.63,2,6,2,59.8,56.0,13187,7.57,7.64,4.55,4
1.71,5,7,5,62.7,55.0,12978,7.62,7.69,4.8,4
1.7,5,5,5,61.3,57.0,15941,7.67,7.6,4.68,4
1.5,4,7,4,60.1,60.0,13513,7.42,7.48,4.48,4
2.07,5,3,5,60.3,59.0,17045,8.23,8.28,4.98,4
2.01,2,3,2,58.8,60.0,16731,8.27,8.19,4.84,4
2.67,2,6,2,63.8,58.0,18686,8.69,8.64,5.54,4
1.5,3,6,3,63.2,58.0,18552,7.2,7.32,4.59,4
2.02,5,3,5,61.9,58.0,15942,8.07,8.18,5.03,4
2.01,3,4,3,63.5,59.0,16677,7.92,7.86,5.01,4
1.53,3,5,3,62.8,59.0,13189,7.32,7.36,4.61,4
1.62,4,5,4,62.3,58.0,13578,7.49,7.54,4.68,4
2.01,4,4,4,61.6,61.0,17191,8.14,8.07,4.99,4
1.5,4,6,4,59.6,60.0,15338,7.41,7.49,4.44,4
1.51,3,6,3,61.1,59.0,14165,7.32,7.37,4.49,4
1.5,3,5,3,63.3,58.0,14842,7.19,7.27,4.58,4
2.18,4,6,4,61.2,60.0,18717,8.38,8.3,5.1,4
1.79,4,3,4,62.6,59.0,13104,7.72,7.65,4.81,4
1.87,4,7,4,61.9,58.0,16232,7.94,7.88,4.9,4
1.7,2,7,2,64.1,60.0,15385,7.43,7.52,4.79,4
2.09,3,3,3,63.0,57.0,14704,8.09,8.13,5.11,4
2.02,5,2,5,62.2,57.0,12736,8.11,8.18,5.07,4
2.28,5,2,5,62.7,57.0,16450,8.43,8.36,5.26,4
1.2,3,7,3,59.5,54.0,12253,6.98,6.96,4.15,4
2.01,2,7,2,62.3,61.0,17115,7.99,8.04,4.99,4
1.51,4,5,4,62.2,58.0,14674,7.35,7.29,4.55,4
1.58,5,7,5,62.7,56.0,15579,7.45,7.55,4.7,4
1.5,4,5,4,62.9,54.0,12308,7.31,7.26,4.58,4
2.03,3,3,3,62.3,60.0,16392,8.01,8.07,5.01,4
1.71,3,4,3,60.8,56.0,13169,7.77,7.73,4.71,4
1.7,4,7,4,60.1,58.0,15804,7.78,7.74,4.66,4
2.53,4,4,4,59.6,59.0,17591,8.9,8.82,5.29,4
1.51,4,5,4,59.5,59.0,14156,7.45,7.41,4.42,4
2.01,3,5,3,63.3,56.0,12271,8.06,8.01,5.08,4
1.08,5,7,5,61.7,55.0,14032,6.6,6.63,4.08,4
1.56,5,4,5,62.2,56.0,12864,7.45,7.47,4.64,4
1.75,3,7,3,60.3,61.0,15255,7.74,7.82,4.69,4
1.5,4,6,4,61.6,58.0,14071,7.31,7.37,4.52,4
1.51,3,5,3,62.1,59.0,13337,7.28,7.34,4.54,4
1.51,4,5,4,62.5,59.0,12756,7.28,7.34,4.57,4
2.02,5,5,5,62.0,57.0,18700,8.1,8.05,5.01,4
2.0,5,3,5,62.0,57.0,17607,8.04,7.99,4.97,4
2.0,3,7,3,58.1,60.0,15840,8.25,8.32,4.81,4
2.03,4,2,4,62.7,59.0,12380,8.08,8.02,5.05,4
2.42,4,2,4,61.3,59.0,17168,8.61,8.58,5.27,4
1.5,4,5,4,60.5,59.0,13112,7.39,7.35,4.46,4
1.5,4,7,4,62.3,60.0,14179,7.27,7.2,4.51,4
1.5,3,8,3,62.8,58.0,12342,7.28,7.31,4.58,4
1.98,3,3,3,62.7,60.0,15083,7.9,7.96,4.98,4
1.57,5,5,5,61.4,55.0,13713,7.48,7.52,4.61,4
2.08,4,3,4,60.8,61.0,14047,8.24,8.21,5.0,4
2.56,2,2,2,63.6,62.0,15231,8.62,8.57,5.47,4
1.11,5,6,5,62.1,57.0,12956,6.62,6.69,4.13,4
1.2,4,7,4,60.6,60.0,14192,6.95,6.85,4.18,4
1.5,3,5,3,61.7,63.0,12862,7.31,7.24,4.49,4
