carat,cut,color,clarity,depth,table,price,x,y,z,cluster
1.28,5,5,5,62.0,55.6,11401,6.94,6.96,4.31,3
1.62,4,4,4,62.2,58.0,11455,7.5,7.46,4.65,3
1.04,4,5,4,60.2,58.0,6360,6.65,6.64,4.0,3
1.17,4,5,4,62.4,56.0,7564,6.81,6.75,4.23,3
1.04,5,8,5,60.9,57.0,11511,6.54,6.6,4.0,3
1.03,4,5,4,60.7,58.0,6749,6.55,6.5,3.96,3
2.0,2,2,2,64.1,58.0,9193,7.85,7.79,5.01,3
1.07,4,5,4,61.9,58.0,6779,6.54,6.55,4.05,3
1.21,3,4,3,62.3,58.0,7246,6.71,6.74,4.19,3
1.56,3,3,3,62.9,58.0,7584,7.31,7.35,4.61,3
1.28,4,4,4,60.2,60.0,5376,6.97,6.93,4.31,3
1.46,4,4,4,61.4,59.0,7604,7.3,7.26,4.47,3
1.71,5,6,5,62.1,54.0,11199,7.72,7.67,4.78,3
1.29,5,5,5,62.4,57.0,10807,6.97,6.94,4.34,3
1.01,1,8,1,64.7,57.0,5430,6.33,6.25,4.07,3
2.03,4,4,4,58.1,59.0,10879,8.36,8.31,4.86,3
1.01,3,5,3,62.5,59.0,6204,6.34,6.37,3.97,3
1.61,5,6,5,60.9,57.0,10197,7.58,7.51,4.6,3
1.54,5,3,5,60.2,59.0,9600,7.52,7.57,4.54,3
1.01,4,6,4,61.3,58.0,6999,6.44,6.52,3.97,3
1.12,2,6,2,63.8,57.0,7051,6.61,6.59,4.21,3
1.0,3,3,3,61.9,59.0,5020,6.35,6.38,3.94,3
1.65,3,4,3,62.0,56.0,11823,7.53,7.59,4.68,3
1.32,5,3,5,61.2,57.0,7480,7.06,7.12,4.34,3
1.13,5,5,5,62.7,57.0,6644,6.68,6.65,4.18,3
1.0,4,5,4,60.6,59.0,6451,6.42,6.36,3.87,3
1.61,3,7,3,62.6,60.0,10293,7.39,7.49,4.66,3
1.2,2,7,2,59.9,64.0,6653,6.84,6.79,4.08,3
1.0,4,5,4,62.5,60.0,6702,6.43,6.34,3.99,3
1.52,5,2,5,62.7,56.0,6089,7.28,7.2,4.54,3
1.23,3,7,3,58.9,59.0,9193,6.98,7.05,4.13,3
1.07,4,5,4,59.6,58.0,5967,6.66,6.7,3.98,3
1.01,4,5,4,62.6,56.0,5713,6.41,6.34,3.99,3
1.08,5,6,5,61.9,55.0,7110,6.58,6.64,4.09,3
1.53,4,2,4,61.6,59.0,9555,7.39,7.35,4.54,3
1.81,2,5,2,58.9,55.0,11336,7.99,8.04,4.72,3
1.0,4,6,4,62.7,59.0,5292,6.4,6.36,4.0,3
1.14,4,7,4,59.7,58.0,10446,6.91,6.83,4.1,3
1.19,4,4,4,61.9,59.0,7864,6.83,6.75,4.2,3
1.53,4,2,4,61.6,59.0,9384,7.35,7.39,4.54,3
1.5,2,5,2,63.7,59.0,10618,7.23,7.19,4.59,3
1.29,5,3,5,61.9,57.0,6097,6.99,7.04,4.34,3
1.01,3,4,3,60.7,58.0,5638,6.47,6.51,3.94,3
1.44,4,5,4,61.8,57.0,11588,7.21,7.09,4.42,3
1.02,4,4,4,59.6,57.0,5055,6.63,6.55,3.93,3
0.92,5,7,5,62.1,56.0,5516,6.22,6.24,3.87,3
1.26,3,6,3,62.5,58.0,10284,6.83,6.94,4.3,3
1.51,5,5,5,60.8,57.0,8794,7.44,7.39,4.51,3
2.02,5,4,5,62.1,57.0,10826,8.13,8.09,5.04,3
1.15,2,4,2,64.3,54.0,5935,6.66,6.62,4.27,3
1.17,3,5,3,63.3,61.0,5025,6.65,6.59,4.19,3
1.22,5,4,5,61.9,55.0,7870,6.82,6.87,4.24,3
1.87,5,2,5,62.3,57.0,10137,7.88,7.82,4.89,3
1.25,5,2,5,61.2,56.0,6793,6.93,6.95,4.25,3
1.08,5,5,5,62.1,57.0,5661,6.57,6.54,4.07,3
1.21,5,3,5,62.4,55.0,5124,6.78,6.81,4.24,3
1.03,4,7,4,59.6,59.0,7817,6.59,6.57,3.92,3
1.7,4,6,4,60.5,59.0,11228,7.77,7.73,4.69,3
1.25,5,6,5,61.7,56.0,9996,6.93,6.92,4.27,3
1.5,5,3,5,62.0,54.0,10164,7.32,7.38,4.56,3
1.01,3,6,3,61.0,60.0,5067,6.42,6.46,3.93,3
1.07,5,8,5,60.7,57.0,6587,6.61,6.64,4.02,3
1.53,4,5,4,61.7,59.0,9572,7.31,7.4,4.54,3
1.21,4,2,4,60.0,60.0,5489,6.95,6.88,4.15,3
1.5,2,4,2,64.2,56.0,8749,7.3,7.09,4.62,3
1.42,4,4,4,62.3,58.0,8102,7.15,7.19,4.47,3
1.78,3,8,3,63.4,60.0,10730,7.67,7.61,4.85,3
1.34,3,2,3,63.0,57.0,6237,6.9,7.01,4.38,3
1.06,3,6,3,61.2,57.0,5142,6.58,6.68,4.06,3
1.0,4,6,4,62.1,59.0,5152,6.39,6.36,3.96,3
1.0,2,8,2,64.1,58.0,6389,6.24,6.33,4.03,3
1.21,3,6,3,63.3,58.0,7826,6.73,6.67,4.24,3
1.54,4,3,4,61.7,59.0,8917,7.4,7.34,4.55,3
1.11,5,5,5,62.8,55.0,8129,6.6,6.65,4.16,3
2.02,4,3,4,61.2,60.0,11059,8.22,8.13,5.0,3
1.23,5,4,5,63.0,55.0,5768,6.78,6.72,4.27,3
1.64,4,2,4,63.0,58.0,5624,7.54,7.49,4.74,3
1.02,3,7,3,63.2,61.0,5278,6.37,6.31,4.01,3
2.09,4,4,4,61.0,60.0,10182,8.28,8.19,5.02,3
1.2,5,6,5,62.3,56.0,8590,6.82,6.79,4.24,3
1.2,5,8,5,61.4,55.0,9424,6.78,6.87,4.19,3
1.07,5,5,5,61.8,57.0,6917,6.58,6.52,4.05,3
1.05,5,8,5,61.0,56.0,8451,6.54,6.61,4.01,3
1.01,5,5,5,61.9,58.0,6449,6.37,6.43,3.96,3
1.28,5,4,5,61.3,55.0,8928,7.01,7.06,4.31,3
2.04,4,3,4,59.3,61.0,8408,8.3,8.25,4.91,3
1.73,4,6,4,61.5,60.0,9494,7.75,7.66,4.74,3
1.16,3,6,3,63.4,55.0,6301,6.73,6.65,4.24,3
1.51,5,4,5,62.2,57.0,11540,7.33,7.29,4.55,3
1.52,1,8,1,56.3,61.0,7702,7.7,7.62,4.31,3
1.18,4,4,4,61.8,58.0,5696,6.74,6.79,4.18,3
1.53,3,3,3,59.3,58.0,9823,7.5,7.54,4.46,3
1.25,5,3,5,62.5,56.0,6419,6.87,6.92,4.31,3
1.01,3,7,3,61.7,60.0,9930,6.32,6.35,3.91,3
1.02,4,5,4,62.7,58.0,6058,6.4,6.45,4.03,3
1.07,4,5,4,61.9,58.0,6903,6.55,6.54,4.05,3
1.26,5,4,5,61.0,56.0,5998,6.99,6.95,4.25,3
1.01,5,5,5,61.5,56.0,6794,6.48,6.43,3.97,3
1.0,4,6,4,60.7,60.0,5197,6.36,6.4,3.87,3
1.22,3,2,3,60.8,56.0,5160,6.95,6.91,4.21,3
0.9,3,6,3,61.0,63.0,5504,6.13,6.09,3.73,3
1.5,1,3,1,68.1,59.0,6209,7.12,6.84,4.75,3
1.71,4,5,4,60.9,58.0,11351,7.72,7.68,4.69,3
1.01,3,5,3,62.3,60.0,6368,6.35,6.49,4.0,3
1.01,4,4,4,61.2,61.0,5294,6.44,6.41,3.93,3
1.0,5,6,5,62.7,57.0,5221,6.44,6.38,4.02,3
1.35,4,4,4,61.5,58.0,7918,7.09,7.15,4.38,3
1.04,4,8,4,61.1,60.0,10984,6.54,6.51,3.99,3
1.01,5,7,5,62.7,56.0,9735,6.42,6.46,4.04,3
1.59,5,4,5,60.7,61.0,11437,7.56,7.5,4.57,3
1.23,2,4,2,63.7,59.0,5490,6.76,6.71,4.29,3
1.21,3,7,3,62.2,60.0,7703,6.78,6.76,4.21,3
1.0,2,7,2,64.1,57.0,7692,6.32,6.29,4.04,3
1.04,4,6,4,62.5,60.0,5621,6.43,6.46,4.03,3
1.61,4,3,4,62.0,58.0,8978,7.46,7.51,4.64,3
1.2,3,5,3,63.3,57.0,6580,6.69,6.64,4.22,3
1.32,5,6,5,62.3,57.0,7983,7.06,6.97,4.37,3
1.5,4,3,4,62.0,62.0,8736,7.35,7.3,4.54,3
1.0,1,8,1,56.7,68.0,10752,6.66,6.64,3.77,3
1.27,5,4,5,61.8,57.0,6403,6.93,6.96,4.29,3
1.0,4,5,4,60.5,61.0,5152,6.51,6.45,3.92,3
1.01,4,7,4,59.3,59.0,5882,6.59,6.54,3.89,3
1.2,4,6,4,62.3,58.0,8580,6.78,6.71,4.2,3
1.71,3,3,3,62.7,58.0,8896,7.59,7.54,4.74,3
1.07,4,5,4,61.4,56.0,6076,6.65,6.61,4.07,3
1.5,3,8,3,58.7,57.0,9009,7.42,7.48,4.37,3
1.02,3,7,3,63.1,61.0,5508,6.42,6.35,4.03,3
1.27,4,8,4,62.5,58.0,8463,6.92,6.87,4.31,3
1.5,2,3,2,57.2,62.0,9702,7.64,7.61,4.36,3
1.33,4,4,4,61.9,58.0,5214,7.07,7.01,4.36,3
1.51,2,6,2,60.9,61.0,11560,7.3,7.32,4.45,3
1.3,5,3,5,61.7,56.0,6714,7.07,7.02,4.35,3
1.33,4,5,4,60.2,60.0,9992,7.2,7.12,4.31,3
1.42,5,3,5,62.9,57.0,6069,7.21,7.07,4.49,3
1.05,4,5,4,62.8,58.0,6181,6.48,6.44,4.06,3
1.29,2,8,2,57.9,59.0,6140,7.22,7.18,4.17,3
1.09,3,7,3,60.9,59.0,5035,6.61,6.75,4.07,3
1.01,2,7,2,63.6,57.0,7665,6.41,6.35,4.06,3
1.01,2,6,2,63.6,60.0,7059,6.36,6.31,4.03,3
1.0,4,5,4,59.3,60.0,6048,6.55,6.51,3.87,3
1.21,5,4,5,60.7,57.0,7810,6.85,6.89,4.17,3
1.2,5,5,5,62.8,56.0,9784,6.75,6.73,4.23,3
1.5,3,6,3,58.5,55.0,9236,7.51,7.56,4.41,3
1.08,4,6,4,61.3,57.0,5836,6.63,6.58,4.05,3
2.04,1,3,1,66.6,56.0,9802,7.8,7.77,5.19,3
1.04,5,5,5,60.7,56.0,7415,6.59,6.54,3.99,3
1.51,4,2,4,60.2,59.0,7553,7.36,7.35,4.43,3
1.01,4,4,4,61.1,58.0,5416,6.45,6.48,3.95,3
1.08,5,6,5,62.7,57.0,5327,6.52,6.49,4.08,3
1.0,4,8,4,61.2,61.0,6303,6.39,6.35,3.9,3
1.53,2,7,2,63.5,58.0,11303,7.29,7.35,4.65,3
1.24,4,8,4,62.4,59.0,7351,6.82,6.86,4.27,3
1.06,3,4,3,62.5,57.0,5783,6.47,6.49,4.05,3
1.01,4,5,4,61.4,58.0,6843,6.46,6.51,3.98,3
1.01,3,6,3,61.4,54.0,5988,6.4,6.47,3.95,3
1.17,5,5,5,62.6,55.0,5743,6.74,6.78,4.23,3
1.45,3,6,3,62.6,58.0,11667,7.12,7.2,4.48,3
1.5,5,3,5,60.3,57.0,10907,7.43,7.47,4.49,3
1.01,3,5,3,62.8,58.0,5119,6.35,6.42,4.01,3
1.23,4,5,4,59.6,59.0,8971,6.98,6.95,4.15,3
1.01,4,7,4,62.4,58.0,9711,6.42,6.36,3.99,3
1.4,5,5,5,61.7,56.0,10311,7.2,7.25,4.46,3
1.0,4,8,4,59.6,60.0,6868,6.57,6.52,3.9,3
1.24,4,6,4,62.4,60.0,9513,6.83,6.8,4.25,3
1.06,5,6,5,62.1,55.0,7334,6.52,6.55,4.06,3
1.5,3,3,3,63.2,52.0,6115,7.28,7.24,4.59,3
1.33,4,5,4,59.2,62.0,5318,7.22,7.16,4.26,3
1.07,5,4,5,60.2,57.0,5063,6.61,6.55,3.96,3
1.16,5,3,5,62.6,57.0,5091,6.71,6.67,4.19,3
1.51,4,2,4,62.3,59.0,7848,7.31,7.34,4.56,3
1.22,4,3,4,60.6,58.0,6149,6.93,6.89,4.19,3
1.04,4,7,4,60.9,58.0,11382,6.61,6.53,4.0,3
1.12,4,6,4,61.8,59.0,7903,6.75,6.65,4.14,3
1.5,4,2,4,59.6,60.0,7503,7.38,7.31,4.38,3
2.5,1,5,1,64.7,57.0,7854,8.48,8.44,5.47,3
1.5,4,7,4,60.0,58.0,11795,7.5,7.47,4.49,3
1.05,3,4,3,63.3,56.0,5614,6.48,6.41,4.08,3
0.9,3,6,3,61.2,56.0,5324,6.18,6.23,3.8,3
1.05,5,4,5,61.7,57.0,5833,6.55,6.52,4.03,3
1.61,3,5,3,63.4,55.0,6915,7.47,7.35,4.7,3
1.28,3,3,3,63.6,54.0,5920,6.87,6.9,4.38,3
1.03,4,8,4,60.5,61.0,5410,6.47,6.43,3.9,3
1.2,3,4,3,61.9,57.0,5016,6.78,6.85,4.22,3
1.01,5,5,5,61.9,54.0,7179,6.44,6.48,4.0,3
1.21,5,4,5,61.3,57.0,8131,6.92,6.87,4.23,3
1.35,5,4,5,61.6,55.0,6502,7.08,7.02,4.34,3
1.53,5,2,5,61.4,58.0,7550,7.35,7.43,4.54,3
1.2,4,5,4,62.4,59.0,8056,6.73,6.69,4.19,3
1.65,4,5,4,62.0,59.0,6912,7.57,7.53,4.68,3
1.2,4,4,4,61.0,58.0,6129,6.92,6.84,4.2,3
1.15,4,6,4,62.7,58.0,8018,6.72,6.67,4.2,3
1.0,3,6,3,63.3,58.0,5521,6.34,6.36,4.02,3
1.53,3,8,3,62.9,56.0,9001,7.25,7.31,4.58,3
1.04,4,5,4,62.3,54.0,6206,6.55,6.49,4.06,3
1.36,3,5,3,60.8,60.0,11774,7.12,7.16,4.34,3
1.21,4,5,4,62.7,58.0,8616,6.76,6.85,4.27,3
1.6,4,3,4,60.3,59.0,8808,7.56,7.61,4.57,3
1.0,5,5,5,62.3,56.0,5887,6.37,6.41,3.98,3
1.5,3,6,3,62.3,60.0,8431,7.29,7.34,4.56,3
1.04,2,6,2,63.6,59.0,5871,6.4,6.36,4.06,3
1.1,5,4,5,61.5,56.0,6844,6.61,6.65,4.08,3
1.34,5,3,5,61.4,56.0,8079,7.07,7.09,4.35,3
1.01,5,5,5,62.4,57.0,6340,6.39,6.36,3.98,3
1.51,5,3,5,62.6,56.0,9234,7.32,7.27,4.57,3
1.33,3,5,3,61.7,59.0,8953,7.04,7.09,4.36,3
1.23,5,3,5,62.1,58.0,5600,6.82,6.86,4.25,3
2.0,1,4,1,67.9,55.0,10913,7.67,7.58,5.18,3
1.51,3,5,3,63.2,55.0,8574,7.32,7.27,4.61,3
1.01,4,6,4,60.7,60.0,6159,6.51,6.58,3.97,3
1.0,2,6,2,62.1,61.0,6030,6.31,6.38,3.94,3
1.51,3,4,3,60.9,57.0,11068,7.39,7.43,4.51,3
1.51,4,6,4,60.9,59.0,8828,7.42,7.33,4.49,3
1.04,5,5,5,62.3,56.0,7457,6.45,6.49,4.03,3
1.21,5,2,5,61.9,54.0,5341,6.85,6.88,4.25,3
1.24,5,3,5,61.8,58.0,5866,6.85,6.9,4.25,3
1.0,4,6,4,62.4,60.0,6352,6.35,6.38,3.97,3
1.0,3,5,3,63.5,55.0,5914,6.36,6.3,4.02,3
1.2,4,5,4,61.2,58.0,10053,6.88,6.84,4.2,3
1.0,4,7,4,61.4,59.0,7885,6.44,6.42,3.95,3
1.52,5,3,5,60.7,60.0,10392,7.4,7.42,4.5,3
1.06,5,8,5,62.3,55.0,5159,6.5,6.54,4.06,3
0.93,5,7,5,62.4,56.0,5411,6.26,6.3,3.92,3
1.29,4,8,4,59.4,62.0,6935,7.06,6.99,4.17,3
1.0,3,7,3,61.9,57.0,6732,6.35,6.38,3.94,3
1.01,4,8,4,62.4,58.0,10927,6.44,6.39,4.0,3
1.07,3,4,3,62.3,57.0,5752,6.53,6.64,4.1,3
1.27,4,3,4,62.3,56.0,5547,6.93,6.85,4.29,3
1.47,4,6,4,61.6,60.0,8314,7.38,7.33,4.53,3
1.24,4,4,4,60.1,58.0,6215,7.04,7.01,4.22,3
1.51,1,3,1,58.8,62.0,9116,7.57,7.51,4.43,3
1.33,4,4,4,59.9,60.0,6614,7.13,7.09,4.26,3
1.01,3,7,3,62.8,59.0,5416,6.41,6.45,4.04,3
1.25,4,7,4,61.5,58.0,10640,6.98,6.91,4.27,3
1.06,3,7,3,62.7,58.0,11518,6.48,6.54,4.08,3
1.87,5,2,5,62.3,57.0,9955,7.82,7.88,4.89,3
1.2,4,5,4,62.1,61.0,7728,6.74,6.68,4.17,3
1.56,4,4,4,58.8,59.0,8954,7.64,7.6,4.48,3
1.31,4,4,4,62.5,58.0,7459,6.97,6.94,4.35,3
1.01,5,4,5,62.7,56.0,5260,6.4,6.35,4.0,3
1.61,4,4,4,62.8,58.0,7754,7.47,7.4,4.67,3
1.01,4,7,4,61.2,61.0,6670,6.41,6.33,3.9,3
1.09,3,4,3,60.6,60.0,5131,6.61,6.68,4.03,3
1.01,1,8,1,65.0,57.0,5385,6.3,6.22,4.07,3
1.01,2,7,2,62.5,58.0,6221,6.32,6.36,3.96,3
1.2,5,4,5,62.5,57.0,6814,6.81,6.73,4.23,3
1.7,4,3,4,58.6,59.0,8663,7.79,7.75,4.55,3
1.01,1,7,1,66.1,55.0,8529,6.19,6.1,4.06,3
1.01,2,7,2,58.1,59.0,5627,6.57,6.65,3.84,3
1.02,2,8,2,61.0,63.0,5219,6.48,6.54,3.97,3
1.29,5,2,5,60.9,58.0,5646,7.05,7.0,4.28,3
1.2,3,3,3,62.4,59.0,5816,6.73,6.79,4.22,3
1.12,5,8,5,61.2,58.0,7145,6.65,6.68,4.08,3
1.05,5,5,5,62.2,57.0,7357,6.49,6.51,4.04,3
0.9,4,7,4,62.1,59.0,5116,6.15,6.09,3.8,3
1.5,1,4,1,65.8,57.0,7476,7.19,7.15,4.72,3
1.21,4,4,4,60.9,61.0,5218,6.88,6.82,4.17,3
1.21,5,3,5,62.4,55.0,5218,6.81,6.78,4.24,3
1.08,5,5,5,62.3,56.0,9831,6.55,6.59,4.09,3
1.41,4,3,4,62.9,59.0,6751,7.14,7.08,4.47,3
1.01,2,6,2,62.4,59.0,5378,6.29,6.33,3.94,3
1.23,5,5,5,62.2,55.0,10317,6.86,6.9,4.28,3
1.03,3,6,3,60.2,55.0,6733,6.62,6.56,3.97,3
1.21,4,5,4,60.1,61.0,9003,6.92,6.85,4.14,3
1.25,4,7,4,61.5,59.0,11088,6.95,6.91,4.26,3
1.01,2,7,2,63.6,54.0,7466,6.38,6.32,4.04,3
1.5,2,5,2,63.6,58.0,6552,7.19,7.09,4.54,3
1.01,2,7,2,63.3,55.0,8976,6.36,6.41,4.04,3
1.06,2,5,2,63.1,59.0,6212,6.45,6.48,4.08,3
1.24,3,2,3,59.1,62.0,5427,7.06,7.04,4.17,3
1.24,3,4,3,61.0,59.0,5231,6.93,7.0,4.25,3
1.22,5,5,5,61.6,57.0,6559,6.89,6.81,4.22,3
1.52,1,4,1,65.3,58.0,8001,7.14,7.1,4.65,3
1.01,4,5,4,62.0,58.0,6441,6.44,6.4,3.98,3
1.51,2,8,2,61.7,65.0,7519,7.38,7.31,4.53,3
1.04,5,5,5,61.5,57.0,9465,6.51,6.54,4.01,3
1.12,5,5,5,62.0,55.0,5451,6.65,6.68,4.13,3
1.09,5,5,5,62.4,55.0,7081,6.61,6.56,4.11,3
1.23,4,5,4,59.6,60.0,8293,6.99,6.94,4.15,3
1.51,1,5,1,58.1,67.0,10553,7.59,7.49,4.38,3
1.57,4,5,4,59.5,58.0,11113,7.61,7.56,4.51,3
1.16,5,5,5,62.2,55.0,7600,6.78,6.75,4.21,3
1.24,5,5,5,61.4,56.0,5520,6.98,6.92,4.27,3
1.7,4,3,4,61.7,59.0,11062,7.63,7.57,4.69,3
1.02,5,7,5,62.6,57.0,6342,6.41,6.44,4.02,3
1.52,4,4,4,61.4,58.0,11621,7.44,7.3,4.55,3
1.16,2,4,2,64.0,58.0,5678,6.63,6.56,4.22,3
1.16,4,4,4,62.3,56.0,6202,6.77,6.68,4.19,3
1.53,5,4,5,62.4,58.0,8034,7.32,7.38,4.59,3
1.16,5,4,5,62.2,55.7,5260,6.68,6.74,4.18,3
1.16,5,6,5,62.6,58.0,6768,6.68,6.73,4.2,3
1.53,5,5,5,61.7,57.0,7240,7.44,7.41,4.58,3
1.06,3,3,3,58.5,58.3,5293,6.66,6.79,3.94,3
1.55,4,4,4,61.7,59.0,11428,7.44,7.4,4.58,3
1.02,5,6,5,61.9,57.0,9212,6.53,6.42,4.01,3
1.5,4,4,4,61.4,62.0,7187,7.4,7.25,4.49,3
1.13,5,5,5,61.5,57.0,8889,6.67,6.71,4.12,3
1.15,2,4,2,60.2,61.0,5005,6.74,6.84,4.09,3
1.51,4,4,4,62.5,57.0,7864,7.36,7.26,4.57,3
1.22,4,5,4,61.8,58.0,8362,6.91,6.84,4.25,3
1.21,2,6,2,63.5,55.0,7786,6.71,6.77,4.28,3
2.01,2,2,2,63.7,59.0,11526,7.93,7.86,5.03,3
1.11,5,6,5,61.7,55.0,7473,6.65,6.67,4.11,3
1.03,5,6,5,62.0,56.0,5974,6.47,6.5,4.02,3
1.07,5,8,5,62.5,57.0,8202,6.48,6.51,4.06,3
1.03,5,5,5,60.9,57.0,5037,6.54,6.5,3.97,3
1.02,5,5,5,61.4,55.0,6499,6.48,6.51,3.99,3
1.5,3,7,3,60.8,58.0,11688,7.32,7.36,4.46,3
1.22,4,5,4,61.8,58.0,8213,6.84,6.91,4.25,3
1.06,4,7,4,61.3,58.0,7275,6.52,6.56,4.01,3
1.01,3,8,3,62.5,61.0,5832,6.34,6.4,3.98,3
1.18,4,5,4,59.7,58.0,9537,6.94,6.9,4.13,3
1.0,3,6,3,62.7,56.0,5759,6.29,6.34,3.96,3
1.25,5,3,5,63.3,56.0,5292,6.87,6.83,4.34,3
1.0,1,6,1,64.8,59.0,5292,6.29,6.24,4.06,3
1.12,3,7,3,60.8,58.0,8788,6.69,6.73,4.08,3
1.51,5,7,5,62.6,53.0,10147,7.4,7.32,4.61,3
1.02,4,7,4,62.2,57.0,10867,6.59,6.4,4.04,3
1.0,4,7,4,62.6,60.0,5445,6.3,6.35,3.97,3
1.08,4,5,4,60.1,59.0,6532,6.7,6.64,4.01,3
1.0,4,7,4,61.8,62.0,6860,6.47,6.44,3.99,3
1.11,4,5,4,62.3,58.0,6713,6.65,6.61,4.13,3
1.22,4,5,4,60.2,58.0,5534,6.92,6.9,4.16,3
1.2,3,5,3,63.3,57.0,6814,6.77,6.71,4.26,3
1.3,2,2,2,64.0,58.0,5242,6.91,6.84,4.4,3
1.25,3,4,3,62.8,55.0,5775,6.82,6.87,4.3,3
1.0,4,8,4,62.5,59.0,5775,6.32,6.38,3.97,3
1.0,3,5,3,60.3,62.0,7163,6.41,6.45,3.88,3
1.01,3,4,3,59.6,63.0,5684,6.55,6.47,3.88,3
1.23,5,4,5,62.3,57.0,5938,6.85,6.89,4.28,3
1.26,5,3,5,62.4,56.0,5645,6.93,6.85,4.3,3
1.0,4,5,4,58.6,61.0,6989,6.57,6.5,3.83,3
1.56,3,4,3,59.9,59.0,8317,7.47,7.52,4.49,3
1.3,3,3,3,61.8,56.0,7087,6.98,7.04,4.33,3
1.21,2,2,2,63.7,56.0,5028,6.71,6.67,4.26,3
1.24,4,6,4,62.8,60.0,5583,6.84,6.82,4.29,3
1.32,3,3,3,60.5,59.0,7125,7.02,7.06,4.26,3
1.19,5,6,5,60.8,57.0,10748,6.85,6.83,4.16,3
1.51,5,4,5,62.7,56.0,9694,7.32,7.38,4.61,3
1.74,3,3,3,58.7,60.0,10823,7.84,7.9,4.62,3
1.01,3,8,3,61.4,59.0,6270,6.37,6.43,3.93,3
1.01,4,5,4,59.2,59.0,6108,6.59,6.52,3.88,3
1.29,5,4,5,61.8,56.0,9273,6.97,7.02,4.32,3
1.02,2,6,2,62.6,54.3,8011,6.41,6.45,4.02,3
1.2,4,4,4,62.4,61.0,5040,6.81,6.78,4.24,3
1.36,5,5,5,61.0,56.0,10455,7.13,7.11,4.34,3
1.85,3,4,3,63.3,56.0,5688,7.8,7.75,4.92,3
1.1,5,6,5,61.2,56.0,9641,6.65,6.68,4.08,3
1.22,5,5,5,60.0,58.0,11003,6.95,6.99,4.18,3
1.22,5,4,5,62.0,58.0,7623,6.81,6.86,4.24,3
1.13,5,7,5,62.0,54.0,8253,6.66,6.7,4.14,3
1.3,3,5,3,62.5,58.0,10654,6.9,6.95,4.33,3
1.59,3,4,3,60.7,61.1,11333,7.5,7.56,4.57,3
0.88,3,6,3,62.0,59.0,5052,6.09,6.13,3.79,3
1.5,2,4,2,64.2,56.0,7161,7.2,7.26,4.64,3
1.01,3,8,3,62.0,57.0,5656,6.41,6.46,3.99,3
1.52,4,7,4,62.4,59.0,10963,7.37,7.34,4.59,3
1.35,4,4,4,62.2,56.0,8062,7.13,7.08,4.42,3
1.7,4,7,4,58.2,62.0,10860,7.86,7.81,4.56,3
1.23,3,3,3,63.1,56.0,5855,6.91,6.79,4.32,3
1.3,4,2,4,61.5,58.0,5951,7.05,7.0,4.32,3
1.04,3,5,3,63.2,56.0,6541,6.39,6.46,4.06,3
1.15,3,4,3,62.5,56.0,7040,6.65,6.72,4.18,3
1.01,5,5,5,62.6,56.0,6964,6.41,6.44,4.02,3
1.51,4,4,4,61.0,60.0,11161,7.29,7.34,4.46,3
1.57,5,3,5,62.6,58.0,8228,7.38,7.41,4.63,3
1.17,5,6,5,62.2,56.0,8806,6.77,6.74,4.2,3
1.29,5,4,5,63.2,57.0,6760,6.89,6.96,4.38,3
1.13,5,4,5,61.5,56.0,6075,6.69,6.71,4.12,3
1.0,2,6,2,63.3,55.0,6267,6.29,6.34,4.0,3
1.0,4,6,4,63.0,56.0,8154,6.37,6.32,4.0,3
1.22,5,5,5,62.9,56.0,5436,6.86,6.78,4.29,3
1.04,2,5,2,58.9,64.0,6151,6.6,6.64,3.9,3
1.0,2,7,2,63.3,59.0,5984,6.29,6.34,4.0,3
1.51,3,7,3,63.1,58.0,11565,7.28,7.23,4.58,3
1.14,5,4,5,61.7,57.0,5937,6.73,6.68,4.14,3
1.23,5,4,5,61.6,57.0,8509,6.87,6.92,4.25,3
1.0,4,5,4,61.9,60.0,5242,6.39,6.31,3.93,3
1.0,3,6,3,61.9,58.0,6927,6.41,6.49,3.99,3
1.01,3,5,3,60.8,59.0,7847,6.42,6.5,3.93,3
1.27,5,2,5,62.2,54.0,6430,6.92,6.98,4.32,3
1.26,4,3,4,61.2,59.0,6350,7.03,6.9,4.26,3
1.18,4,3,4,62.8,56.0,5088,6.74,6.71,4.22,3
1.52,4,4,4,61.2,58.0,11979,7.48,7.41,4.56,3
1.53,4,4,4,59.8,58.0,10224,7.49,7.52,4.49,3
1.4,5,4,5,63.0,56.0,8977,7.13,7.07,4.47,3
1.21,5,5,5,61.5,56.0,11572,6.83,6.89,4.22,3
1.5,3,4,3,61.6,57.0,9523,7.26,7.35,4.5,3
1.57,5,3,5,62.2,56.0,10633,7.42,7.47,4.63,3
1.07,4,4,4,61.5,57.0,5123,6.63,6.55,4.05,3
1.38,4,4,4,62.1,60.0,6646,7.13,7.08,4.41,3
1.51,3,3,3,63.5,60.0,7441,7.28,7.21,4.6,3
1.02,5,7,5,60.1,57.0,8244,6.59,6.52,3.94,3
1.13,5,7,5,61.7,57.0,6674,6.65,6.81,4.15,3
1.0,1,8,1,61.1,57.0,10562,6.37,6.3,3.87,3
0.91,3,8,3,59.6,58.0,5825,6.32,6.34,3.77,3
1.7,5,2,5,60.5,57.0,8505,7.74,7.84,4.71,3
1.01,1,4,1,61.4,66.0,5062,6.34,6.24,3.87,3
1.0,3,4,3,60.3,59.0,5929,6.41,6.46,3.88,3
1.05,4,5,4,63.0,57.0,6096,6.51,6.48,4.09,3
